date,storage,reservoir level,observed inflow,observed outflow,simulated inflow,simulated outflow,precipitation,simulated evapotranspiration,simulated storage,precipitation,Evapotranspiration,Soil Moisture
(mm/dd/yyyy),TMC,ft,cumecs,cumecs,cumecs,cumecs,cubic meter,cubic meter,TMC,mm/day,mm/day,mm/day
02-01-19,2.67,2820.03,2.6904,1.9824,0.7042,1,0,172700,23.35005764,0,0,118
02-02-19,2.67,2820.04,2.6904,1.9824,0.6806,1,0,170900,23.3429947,0,0,118
02-03-19,2.68,2820.05,2.6904,1.9824,0.6027,1,0,185500,23.33593177,0,0,118
02-04-19,2.68,2820.06,2.6904,1.9824,0.5985,1,0,178300,23.32886884,0,0,118
02-05-19,2.68,2820.07,2.6904,1.9824,0.5627,1,0,180900,23.3218059,0,0,118
02-06-19,2.68,2820.08,2.6904,1.9824,0.5543,1,0,175500,23.31474297,0,0,118
02-07-19,2.68,2820.1,2.6904,1.9824,0.608,1,10420,75880,23.3112115,0.16302444,0.35,118
02-08-19,2.68,2820.12,2.77536,1.9824,0.6649,1,93800,37210,23.3112115,1.847649217,1.1,119
02-09-19,2.68,2820.15,3.1152,1.9824,0.6302,1,0,171900,23.30414857,0,0.0136,119
02-10-19,2.69,2820.17,2.9736,1.9824,0.6264,1,0,213500,23.29708564,0,0,119
02-11-19,2.69,2820.19,3.1152,1.9824,0.7631,1,109400,47500,23.29708564,2.111744642,1.49,119
02-12-19,2.69,2820.21,2.832,1.9824,0.7272,1,0,172500,23.2900227,0,0.293,118
2/13/2019,2.67,2820.02,2.5488,5.664,0.7059,1,0,195800,23.28295977,0,0.0375,118
2/14/2019,2.63,2819.53,3.1152,10.7616,0.5484,1,0,175500,23.27589684,0,0,118
2/15/2019,2.58,2818.98,2.832,13.1688,0.4972,1,0,169400,23.2688339,0,0,118
2/16/2019,2.53,2818.41,2.71872,13.8768,0.5147,1,0,153500,23.26177097,0,0,118
2/17/2019,2.47,2817.83,2.71872,13.8768,0.4738,1,0,161800,23.25470804,0,0,118
2/18/2019,2.42,2817.22,2.5488,14.5848,0.4266,1,0,181400,23.24411364,0,0,118
2/19/2019,2.32,2816.17,2.5488,28.7448,0.4175,1,0,177200,23.2370507,0,0,118
2/20/2019,2.22,2815.03,2.37888,31.2936,0.4223,1,0,163100,23.22998777,0,0,118
2/21/2019,2.19,2814.67,2.32224,8.24112,0.4169,15,0,157300,23.18054724,0,0,118
2/22/2019,2.19,2814.67,2.32224,1.9824,0.3792,24,0,190200,23.0993235,0,0,118
2/23/2019,2.19,2814.67,2.32224,1.9824,0.3806,24,0,168400,23.02163124,0,0,118
2/24/2019,2.19,2814.66,2.32224,2.5488,0.363,27,0,197100,22.93334457,0,0,118
2/25/2019,2.19,2814.63,2.2656,2.5488,0.3621,28,0,181300,22.8450579,0,0,118
2/26/2019,2.18,2814.6,2.2656,1.1328,0.3445,28,0,213500,22.75323977,0,0.0172,118
2/27/2019,2.18,2814.6,1.6992,1.1328,0.3525,34,0,174100,22.6437643,0,0.639,118
2/28/2019,2.18,2814.59,1.416,1.2744,0.3483,34,0,169900,22.53428884,0,0.737,117
03-01-19,1.92,2811.02,2.37888,0.708,0.3369,34,0,186300,22.42481337,0,0.758,116
03-02-19,1.92,2811.02,2.37888,0.708,0.3344,34,0,178300,22.3153379,0,0.604,116
03-03-19,1.92,2811.02,2.37888,0.708,0.3303,38,0,175300,22.19526804,0,0.843,115
03-04-19,1.92,2811.02,2.35056,0.708,0.3321,41,0,156200,22.06460377,0,0.851,114
03-05-19,1.92,2811.02,2.37888,0.708,0.2992,34,0,232800,21.9551283,0,1.1,113
03-06-19,1.92,2811.02,2.32224,0.708,0.3192,34,0,165100,21.84565284,0,0.996,112
03-07-19,1.92,2811,2.2656,0.708,0.3105,34,0,176200,21.73617737,0,1.21,111
03-08-19,1.92,2810.98,2.20896,0.708,0.3078,20,0,171100,21.6690795,0,1.06,110
03-09-19,1.92,2810.96,2.15232,0.708,0.2936,0,0,197800,21.66554804,0,1.45,108
03-10-19,1.91,2810.9,2.09568,0.708,0.2981,0,0,174500,21.6584851,0,1.32,107
03-11-19,1.92,2810.92,2.20896,0.5664,0.3409,476,73170,77240,20.2070523,1.543005586,1.66,107
03-12-19,1.91,2810.87,1.5576,1.2744,0.3907,482,132900,59140,18.74149363,2.901834726,1.25,108
3/13/2019,1.91,2810.85,1.8408,1.2744,0.3263,499,0,183700,17.21236856,0,1.96,106
3/14/2019,1.91,2810.82,1.8408,1.5576,0.3345,143,0,131900,16.77093523,0,1.4,105
3/15/2019,1.9,2810.72,1.64256,3.8232,0.3257,97,0,129000,16.47429203,0,2.12,103
3/16/2019,1.89,2810.51,1.30272,4.5312,0.3039,90,0,155700,16.19530616,0,2.08,101
3/17/2019,1.87,2810.3,1.30272,3.54,0.2939,90,0,158600,15.91278883,0,2.27,98.3
3/18/2019,1.86,2810.1,1.2744,3.54,0.2956,172,0,138100,15.38660029,0,3.03,95.2
3/19/2019,1.84,2809.85,1.64256,3.54,0.2879,113,0,136100,15.03698509,0,2.79,92.4
3/20/2019,1.82,2809.6,1.64256,3.54,0.2881,119,0,120900,14.66971256,0,3,89.4
3/21/2019,1.81,2809.4,1.5576,3.3984,0.278,59,0,126100,14.48607629,0,2.01,87.4
3/22/2019,1.8,2809.2,1.5576,3.3984,0.2578,48,0,152100,14.33422322,0,3.68,83.7
3/23/2019,1.78,2808.9,2.09568,3.8232,0.2681,58,0,121900,14.15411842,0,3.82,79.9
3/24/2019,1.77,2808.8,2.03904,3.8232,0.2516,70,0,141500,13.93869896,0,3.72,76.1
3/25/2019,1.75,2808.5,1.81248,4.8144,0.2505,94,0,132700,13.64558722,0,3,73.1
3/26/2019,1.73,2808.22,1.92576,4.8144,0.2524,84,0,118800,13.38779016,0,2.72,70.4
3/27/2019,1.71,2808,1.58592,4.5312,0.2541,91,0,106000,13.10527282,0,2.77,67.6
3/28/2019,1.71,2808,1.58592,4.6728,0.2519,60,0,100600,12.92163655,0,2.77,64.8
3/29/2019,1.67,2807.4,1.58592,4.5312,0.2434,51,0,106800,12.76272055,0,2.9,61.9
3/30/2019,1.65,2807.1,1.8408,4.5312,0.2474,60,0,92370,12.57555282,0,3.36,58.5
3/31/2019,1.63,2806.8,1.8408,4.5312,0.2707,46,47850,64460,12.43782562,1.59895277,2.5,57.6
04-01-19,1.61,2806.5,1.8408,4.5312,0.2377,48,0,109900,12.28597255,0,4.33,53.3
04-02-19,1.59,2806.2,1.8408,4.248,0.2282,48,0,116600,12.13765095,0,3.93,49.3
04-03-19,1.57,2805.9,1.8408,4.248,0.3165,53,89780,49360,11.97873495,3.096750975,1.65,50.7
04-04-19,1.55,2805.65,1.8408,3.2568,0.254,65,0,132200,11.77390989,0,4.64,46
04-05-19,1.54,2805.45,1.8408,2.2656,0.2486,77,0,124700,11.53730162,0,4.79,41.2
04-06-19,1.52,2805.2,1.81248,2.2656,0.2315,113,0,136100,11.18768642,0,4.82,36.4
04-07-19,1.5,2804.99,1.8408,2.5488,0.2283,213,0,125900,10.53436508,0,4.98,31.4
04-08-19,1.49,2804.79,1.81248,2.5488,0.2286,424,0,108900,9.238316815,0,4.42,26.9
04-09-19,1.48,2804.58,1.81248,2.5488,0.2802,217,40780,44920,8.574401081,1.787408948,1.64,27
04-10-19,1.46,2804.38,1.8408,2.5488,0.2894,207,38140,68990,7.945800013,1.79842329,2.68,26.1
04-11-19,1.47,2804.45,1.8408,1.1328,0.3379,194,67250,64940,7.352513612,3.360103846,2.17,27.2
04-12-19,1.48,2804.58,3.1152,1.416,0.3629,240,33210,38400,6.621500011,1.804270029,1.4,27.5
4/13/2019,1.48,2804.69,3.1152,0.8496,0.3057,109,0,71670,6.286010677,0,3.12,24.4
4/14/2019,1.49,2804.72,2.5488,0.8496,0.3011,78,0,58340,6.04940241,0,1.99,22.4
4/15/2019,1.48,2804.67,1.64256,1.6992,0.2791,138,0,62720,5.625626409,0,1.59,20.8
4/16/2019,1.48,2804.66,1.5576,1.1328,0.2615,75,0,62300,5.396081075,0,1.82,19
4/17/2019,1.48,2804.67,1.64256,1.1328,0.2476,62,0,61380,5.205381875,0,1.39,17.6
4/18/2019,1.49,2804.71,2.5488,1.2744,0.4744,56,112200,19150,5.039402942,8.259899139,0.673,24.8
4/19/2019,1.49,2804.78,2.66208,1.2744,1.126,70,287500,27130,4.838109341,21.93969345,0.907,44.6
4/20/2019,1.5,2804.92,3.20016,1.2744,0.873,81,0,51260,4.590906674,0,4.33,40.3
4/21/2019,1.5,2804.98,2.52048,1.2744,0.7886,33,0,51250,4.492025607,0,4.27,36
4/22/2019,1.51,2805,2.71872,1.2744,0.7223,28,0,48480,4.407270407,0,4.19,31.8
4/23/2019,1.51,2805.01,2.2656,1.2744,0.7021,33,13970,22370,4.30838934,1.161459565,2.54,30.4
4/24/2019,1.51,2805.01,2.2656,1.2744,0.7529,36,51310,15180,4.20244534,4.540251255,1.37,33.4
4/25/2019,1.51,2805.02,2.32224,1.2744,0.6239,41,0,57190,4.07531254,0,5.12,28.2
4/26/2019,1.51,2805.02,2.32224,1.2744,0.5796,41,0,49920,3.951711206,0,4.54,23.7
4/27/2019,1.51,2805.02,2.32224,1.2744,0.5388,46,0,44140,3.81045254,0,4.21,19.4
4/28/2019,1.51,2805.09,3.2568,1.2744,0.564,47,20420,16600,3.669193873,2.011678934,1.32,20.1
4/29/2019,1.51,2805.09,2.43552,1.2744,0.4764,50,0,41160,3.516987659,0,1.49,18.6
4/30/2019,1.52,2805.16,3.28512,1.2744,1.001,41,198500,15290,3.401508699,20.88160896,1.68,36.7
05-01-19,1.52,2805.17,2.43552,1.2744,0.9093,41,2766,13830,3.278966805,0.348697275,0.944,36.1
05-02-19,1.52,2805.18,2.5488,1.2744,0.7739,41,0,41320,3.154659178,0,4.85,31.2
05-03-19,1.52,2805.18,2.5488,1.2744,0.7002,41,0,41570,3.030351552,0,4.89,26.3
05-04-19,1.52,2805.18,2.5488,1.2744,0.651,41,0,33830,2.906043925,0,4.19,22.1
05-05-19,1.52,2805.18,2.5488,1.2744,0.5809,41,0,38620,2.781383151,0,3.3,18.8
05-06-19,1.52,2805.19,2.60544,1.2744,0.5429,41,0,31740,2.656722378,0,1.22,17.6
05-07-19,1.52,2805.19,2.60544,1.2744,0.5572,41,10330,8897,2.533474191,1.396029115,0.843,18.1
05-08-19,1.52,2805.25,3.22848,1.2744,0.5212,41,10610,15090,2.409519711,1.511040449,1.36,18.2
05-09-19,1.53,2805.42,3.87984,1.2744,0.4452,0,0,27960,2.409872857,0,1.32,16.9
05-10-19,1.54,2805.48,3.05856,1.2744,0.4152,0,0,25840,2.410226004,0,0.868,16
05-11-19,1.54,2805.5,2.71872,1.2744,0.394,0,0,21760,2.410932297,0,0.816,15.2
05-12-19,1.54,2805.51,2.46384,1.2744,0.3911,0,4734,12080,2.411638591,0.72403878,0.324,15.6
5/13/2019,1.54,2805.53,2.52048,1.2744,0.5195,0,39910,5244,2.414463764,5.855374336,0.701,20.5
5/14/2019,1.54,2805.5,2.71872,1.2744,0.4337,11,0,23170,2.381621124,0,3.47,17
5/15/2019,1.54,2805.54,2.60544,1.2744,0.3971,38,0,23820,2.265789017,0,1.31,15.7
5/16/2019,1.54,2805.55,2.66208,1.2744,0.3512,20,0,28180,2.20504779,0,1.01,14.7
5/17/2019,1.54,2805.56,2.71872,1.2744,0.5257,22,43680,9377,2.140775097,7.035992146,1.51,19.8
5/18/2019,1.55,2805.62,3.34176,1.2744,0.5066,22,7899,6190,2.075089817,1.335141063,1.4,19.7
5/19/2019,1.55,2805.66,3.28512,1.2744,0.4633,24,1773,7810,2.003047897,0.297298104,0.75,19.2
5/20/2019,1.55,2805.67,2.71872,1.2744,0.3612,16,0,29080,1.954313657,0,2.92,16.3
5/21/2019,1.55,2805.68,2.74704,1.2744,0.3498,15,0,22540,1.908757736,0,1.23,15.1
5/22/2019,1.55,2805.71,2.80368,1.2744,0.3591,15,548.1,10940,1.86390811,0.101068377,0.282,14.9
5/23/2019,1.56,2805.75,3.17184,1.2744,0.5126,19,41840,9939,1.808464083,7.776079655,1.81,20.5
5/24/2019,1.56,2805.76,2.71872,1.2744,0.4385,35,0,19220,1.702520083,0,3.95,16.6
5/25/2019,1.56,2805.8,3.28512,1.2744,0.7892,46,70700,7863,1.566558616,14.31797886,1.41,28.7
5/26/2019,1.56,2805.86,3.6816,1.416,0.8199,43,19270,8218,1.438366376,4.231871128,1.89,30.8
5/27/2019,1.56,2805.84,3.3984,2.9736,0.8935,33,26770,6758,1.341251042,6.335233688,1.67,35.1
5/28/2019,1.56,2805.82,3.1152,2.9736,0.7765,58,0,14200,1.166090295,0,3.96,31.2
5/29/2019,1.56,2805.82,3.1152,2.9736,0.7652,56,7034,5542,0.997639335,2.040277004,1.68,31.4
5/30/2019,1.56,2805.8,2.77536,2.9736,0.6607,56,0,10990,0.828482081,0,3.9,27.5
5/31/2019,1.56,2805.78,2.6904,2.2656,0.8989,29,27400,2563,0.743373735,10.60869026,0.458,37.1
06-01-19,1.56,2805.77,2.4072,1.9824,1.109,29,24160,2214,0.658971681,10.28100777,0.599,46.2
06-02-19,1.55,2805.68,2.37888,1.9824,0.9958,29,210.5,3342,0.573510188,0.101068377,1.64,44.7
06-03-19,1.55,2805.64,2.2656,1.9824,0.9663,29,6315,3422,0.488048694,3.42580533,2.04,45.9
06-04-19,1.55,2805.59,2.20896,1.9824,0.8309,9,0,6954,0.462975281,0,3.39,42.5
06-05-19,1.54,2805.49,1.6992,3.1152,0.7706,9,0,4886,0.437548721,0,3.44,39
06-06-19,1.53,2805.39,1.6992,3.1152,1.334,18,24170,1170,0.387755041,16.55660629,0.816,53.7
06-07-19,1.53,2805.29,1.6992,3.1152,1.128,40,0,4173,0.268885872,0,3.36,50.3
06-08-19,1.52,2805.19,1.81248,3.1152,1.339,40,7795,1462,0.151146774,8.255426407,2.02,56
06-09-19,1.51,2805.09,1.81248,3.1152,1.185,40,0,1617,0.032666067,0,3.2,52.7
06-10-19,1.5,2804.97,1.81248,3.1152,1.111,11.82,126.8,170.1,0,0.895277202,1.24,52.4
06-11-19,1.5,2804.92,2.15232,3.1152,1.17,1.17,0,0,0,6.818881035,2.33,56.5
06-12-19,1.51,2805.01,4.33296,1.9824,1.265,1.265,0,0,0,5.751314163,1.61,60.3
6/13/2019,1.51,2805.08,4.13472,1.9824,1.382,1.382,0,0,0,6.194417477,2.54,63.4
6/14/2019,1.52,2805.23,4.36128,1.9824,1.839,1.839,0,0,0,11.18210506,0.658,73
6/15/2019,1.54,2805.43,6.59856,1.9824,1.75,1.75,0,0,0,4.162355423,1.04,75.7
6/16/2019,1.54,2805.52,4.55952,1.9824,1.668,1.668,0,0,0,2.872785568,2.04,76.4
6/17/2019,1.55,2805.68,5.91888,1.9824,1.517,1.517,0,0,0,0.195629328,0.123,76.4
6/18/2019,1.55,2805.68,5.91888,1.9824,1.353,1.353,0,0,0,0.553405523,0.212,76.8
6/19/2019,1.56,2805.76,4.1064,1.9824,1.457,1.457,0,0,0,5.913691521,2.3,79.9
6/20/2019,1.56,2805.86,4.5312,1.9824,1.419,1.419,0,0,0,3.546571255,1.45,81.8
6/21/2019,1.58,2806.05,6.372,1.416,1.501,1.501,0,0,0,5.004916191,0.757,85.5
6/22/2019,1.6,2806.31,8.41104,1.416,1.463,1.463,0,0,0,2.756253719,1.72,86.2
6/23/2019,1.61,2806.51,6.28704,1.416,1.348,1.348,0,0,0,1.717906237,1.15,86.7
6/24/2019,1.62,2806.68,5.12592,1.416,1.276,1.276,0,0,0,2.613064528,2.58,86.5
6/25/2019,1.64,2807.01,6.25872,1.416,1.158,1.158,0,0,0,0.585571647,0.287,86.8
6/26/2019,1.65,2807.16,5.15424,1.416,1.26,1.26,0,0,0,5.763053417,2.59,89.4
6/27/2019,1.67,2807.33,5.60736,1.416,1.197,1.197,0,0,0,2.204334974,0.315,91.2
6/28/2019,1.68,2807.49,5.49408,1.416,1.156,1.156,0,0,0,2.583729267,1.97,91.6
6/29/2019,1.69,2807.67,5.83392,1.416,1.083,1.083,0,0,0,1.513706326,1.09,91.9
6/30/2019,1.7,2807.8,5.83392,1.416,1.411,1.411,0,0,0,7.442776203,0.807,97.7
07-01-19,1.72,2808.07,7.9296,1.416,1.578,1.578,0,0,0,6.675141811,1.32,102
07-02-19,1.75,2808.51,11.72448,1.416,1.489,1.489,0,0,0,4.466347694,2.53,104
07-03-19,1.78,2808.91,10.87488,1.416,5.329,5.329,0,0,0,12.75096989,0.732,113
07-04-19,1.81,2809.37,12.23424,1.416,2.119,2.119,0,0,0,3.448488474,0.118,115
07-05-19,1.84,2809.79,11.328,1.416,11.54,11.54,0,0,0,15.21520424,1.01,122
07-06-19,1.89,2810.62,20.532,1.416,52.46,40,0,0,0.038033896,29.87798119,0.837,129
07-07-19,1.97,2811.67,25.57296,1.416,17.85,30.33,1954,276.2,0,12.11650753,2.08,128
07-08-19,2.01,2812.3,16.02912,1.416,7.667,7.667,0,0,0,8.085496902,0.484,127
07-09-19,2.06,2813.02,16.02912,1.416,6.031,6.031,0,0,0,8.008631706,0.498,127
07-10-19,2.17,2814.41,36.07968,1.416,18.63,18.63,0,0,0,15.83342457,0.883,129
07-11-19,2.32,2816.09,51.48576,1.416,5.908,5.908,0,0,0,4.512783527,1.77,125
07-12-19,2.41,2817.09,31.32192,1.416,4.065,4.065,0,0,0,2.800248384,1.82,122
7/13/2019,2.47,2817.82,23.364,1.416,4.413,4.413,0,0,0,6.911501408,1.32,123
7/14/2019,2.52,2818.35,17.44512,1.416,3.739,3.739,0,0,0,0.999298275,0.609,121
7/15/2019,2.56,2818.81,15.37776,1.416,3.565,3.565,0,0,0,1.233549833,1.33,120
7/16/2019,2.6,2819.21,13.5936,1.416,3.426,3.426,0,0,0,0.217219666,0.0986,119
7/17/2019,2.63,2819.5,10.3368,1.416,3.458,3.458,0,0,0,1.402010322,2.36,118
7/18/2019,2.68,2820.05,18.03984,1.416,3.525,3.525,0,0,0,2.791689396,2.64,118
7/19/2019,2.77,2821.09,32.568,1.416,3.821,3.821,0,0,0,5.48775816,1.07,120
7/20/2019,2.96,2823.22,64.5696,1.416,11.49,11.49,0,0,0,13.0999651,1.21,124
7/21/2019,3.11,2825.45,47.37936,1.416,14.7,13,0,0,0.005198319,13.435112,1.87,126
7/22/2019,3.21,2827.56,49.50336,15.0096,15.27,12,347.6,43.49,0.015199433,12.86446476,1.35,127
7/23/2019,3.34,2830.04,66.1272,24.2136,31,7,1387,44.13,0.08846324,19.60617638,0.638,130
7/24/2019,3.43,2831.75,53.9496,24.9216,13.75,10,3143,400.7,0.100011136,9.10697937,0.997,128
7/25/2019,3.47,2832.55,40.80912,27.0456,8.299,10,1350,199.3,0.094855195,3.490274668,0.747,125
7/26/2019,3.5,2833.12,37.9488,28.0368,7.841,15,2059,902.3,0.073066045,5.609374523,2.92,123
7/27/2019,3.52,2833.56,37.9488,28.0368,7.558,17,203.5,156,0.044249277,0.678223073,0.0849,121
7/28/2019,3.53,2833.75,38.3736,34.8336,7.584,17,518.5,216.5,0.015538453,2.84003377,1.73,120
7/29/2019,3.53,2833.79,35.88144,34.8336,7.945,13.04,425.9,100.2,0,5.9337883,1.28,122
7/30/2019,3.55,2834.1,41.97024,34.8336,14.1,14.1,0,0,0,12.04756165,1.19,125
7/31/2019,3.58,2834.38,44.7456,34.8336,9.395,9.395,0,0,0,4.750491142,2.25,123
08-01-19,3.58,2834.34,37.6656,38.6568,8.859,7,0,0,0.005671535,3.054158211,1.08,122
08-02-19,3.54,2834,30.7272,41.9136,8.736,1,32.05,35.95,0.029272327,1.135296464,1.11,120
08-03-19,3.51,2833.4,27.8952,34.8336,8.802,1,370.1,166,0.053077944,2.873945713,1.92,120
08-04-19,3.51,2833.31,33.7008,34.8336,11.26,1,2028,206.7,0.084437368,9.28438282,0.851,123
08-05-19,3.51,2833.29,34.49376,34.8336,67.09,1,10730,370.7,0.286472577,32.4442749,1.36,129
08-06-19,3.66,2835.16,72.47088,20.6736,74.68,1,30320,1332,0.512415814,30.45340347,1.61,131
08-07-19,4.43,2842.55,252.78432,0.8496,167.3,1,94280,2572,1.022712748,56.20182037,1.59,134
08-08-19,5.88,2849.83,475.80432,0.8496,329.6,1,296000,3230,2.035890537,94.66347504,1.36,136
08-09-19,6.21,2853.24,725.64336,476.93712,375.9,1,576700,8512,3.199861952,99.29597473,0.992,137
08-10-19,6.34,2853.83,525.6192,482.60112,401.3,1,899500,17960,4.453179474,103.1412964,2.07,137
08-11-19,6.22,2853.28,413.64192,499.14,158,1,431000,20280,4.944053341,36.67593384,2.02,135
08-12-19,6.51,2854.39,239.38896,143.63904,43.35,1,103300,15920,5.078249075,7.95894289,1.12,130
8/13/2019,7.4,2855.74,247.68672,97.95888,34,1,182500,28420,5.184193075,13.75044441,2.41,128
8/14/2019,7.73,2856.73,200.42064,90.624,20.3,1,61960,15150,5.244228009,4.641069889,1.46,125
8/15/2019,8.12,2857.87,217.0728,90.624,42.57,1,274900,22480,5.381955209,20.19384003,1.72,128
8/16/2019,8.07,2857.73,198.86304,172.41216,21.93,1,68250,8403,5.445521609,4.947048664,0.69,126
8/17/2019,8.14,2857.93,135.45456,113.28,24.19,1,149300,16020,5.523213876,10.62291622,1.09,127
8/18/2019,8.08,2857.76,101.1024,119.96352,19.75,1,48470,11480,5.579717342,3.439860821,1.23,124
8/19/2019,8.14,2857.93,78.3048,59.472,19.14,1,30220,7618,5.636220809,2.062263727,0.806,122
8/20/2019,8.17,2858.01,57.51792,48.144,19.05,1,37760,12000,5.692724276,2.582274199,0.982,122
8/21/2019,8.19,2858.07,65.4192,58.45248,19.06,1,41030,12390,5.749227743,2.771710396,1.28,121
8/22/2019,8.2,2858.1,73.9152,70.092,19.07,1,44350,12430,5.805731209,3.018607378,1.26,121
8/23/2019,8.16,2858,83.65728,94.164,20.15,1,113300,15900,5.865766143,7.590713024,0.955,123
8/24/2019,8.17,2858.03,87.9336,84.1104,20.35,1,106900,32340,5.929332543,7.10080719,2.01,123
8/25/2019,8.15,2857.95,83.48736,91.84176,19.81,1,72950,38600,5.98583601,4.808167934,3.07,121
8/26/2019,8.16,2858,66.92016,60.888,19.66,1,39870,12860,6.045870943,2.582044125,0.788,121
8/27/2019,8.19,2858.07,59.472,51.20256,95.31,1,601700,16930,6.353108544,38.92667007,1.41,129
8/28/2019,8.16,2858,66.92016,60.888,31.14,1,12940,13470,6.444926677,0.75444299,0.339,124
8/29/2019,8.17,2858.01,45.0288,46.728,22.62,1,47520,12570,6.512024544,2.905658722,1.15,123
8/30/2019,8.16,2858,75.8976,48.144,22.53,1,134000,31560,6.582653877,8.083296776,1.78,123
8/31/2019,8.22,2858.16,66.4104,48.144,20.99,1,60110,32330,6.642688811,3.640479088,2.56,121
09-01-19,8.22,2858.18,54.2328,53.43984,20.72,1,58940,24770,6.706255211,3.520353794,2.2,120
09-02-19,8.24,2858.24,72.30096,65.136,26.96,1,210500,22050,6.791010411,12.41756344,1.62,124
09-03-19,8.21,2858.14,66.60864,77.172,22.5,1,116800,17240,6.861639744,6.790655136,0.974,124
09-04-19,8.17,2858.03,101.8104,113.47824,35.34,1,275600,33030,6.974646678,15.92417431,1.75,127
09-05-19,8.23,2858.19,247.2336,213.02304,85.55,1,580400,21230,7.250101078,32.96602631,1.32,131
09-06-19,7.96,2857.39,335.67696,424.5168,61.9,1,389900,29110,7.451394679,21.37307358,1.59,131
09-07-19,8.1,2857.83,266.32128,217.01616,45.75,1,298700,29250,7.596184812,15.98053837,1.46,130
09-08-19,8.04,2857.63,186.14736,207.81216,38.8,1,264000,23420,7.719786146,13.90999126,1.43,129
09-09-19,8.15,2857.96,231.3744,194.67168,38.58,1,275600,14000,7.843387479,14.27887154,0.623,130
09-10-19,8.1,2857.82,225.2856,240.2952,26.42,1,68430,29400,7.921079746,3.466086149,1.7,125
09-11-19,8.19,2858.07,137.6352,109.85328,24.61,1,47350,22690,7.995240546,2.418724298,1.34,123
09-12-19,8.25,2858.25,99.34656,78.8712,31.96,1,256600,30680,8.09765308,12.89112473,1.35,125
9/13/2019,8.14,2857.92,102.2352,138.6264,30.58,1,217300,32030,8.19300268,10.81417179,1.91,126
9/14/2019,8.18,2858.04,89.43456,75.6144,25.45,1,46780,21370,8.270694947,2.299374104,1.24,123
9/15/2019,8.19,2858.09,68.9592,62.8704,24.66,1,67670,37190,8.344855747,3.298474073,2.05,121
9/16/2019,8.25,2858.25,74.9064,56.64,24.29,1,24800,45970,8.41548508,1.168817997,1.14,120
9/17/2019,8.24,2858.22,67.6848,70.8,24.02,1,31240,35520,8.482582947,1.547680736,1.86,119
9/18/2019,8.16,2858,57.54624,81.42,23.74,1,12590,34750,8.553212281,0.586887956,0.177,119
9/19/2019,8.17,2858.03,37.8072,33.984,23.42,1,0,85470,8.616778681,0,0.34,118
9/20/2019,8.21,2858.13,39.648,28.32,23.29,1,61720,27290,8.687408014,2.910608053,1.92,119
9/21/2019,8.21,2858.13,36.75936,33.984,23.01,1,17150,25940,8.754505881,0.785029829,0.184,119
9/22/2019,8.19,2858.08,30.8688,36.2496,22.68,1,0,86820,8.818072281,0,0.339,119
9/23/2019,8.16,2858,33.5592,41.9136,28.14,1,262900,39810,8.906358948,12.08501911,2.21,122
9/24/2019,8.12,2857.88,29.11296,41.9136,38.41,1,366100,27270,9.033491748,16.73600388,0.385,127
9/25/2019,8.06,2857.69,25.6296,46.1616,25.31,1,46630,43680,9.107652548,2.060841799,2.61,122
9/26/2019,8.03,2857.61,39.44976,47.5776,34.73,1,333300,23420,9.220659482,14.88243771,0.501,127
9/27/2019,7.96,2857.4,27.64032,50.4096,24.83,1,9048,31470,9.294820282,0.389736444,1.6,122
9/28/2019,7.88,2857.16,15.88752,41.9136,23.29,1,20500,40520,9.361918149,0.864320338,0.229,121
9/29/2019,7.8,2856.92,15.576,41.9136,22.69,1,0,108800,9.421953082,0,0.402,120
9/30/2019,7.7,2856.64,11.0448,41.9136,22.31,1,0,118400,9.485519482,0,0.435,119
10-01-19,8.5,2859,15.80256,41.9136,22.09,1,34800,47950,9.549085882,1.498750925,2.73,117
10-02-19,7.53,2856.13,12.57408,41.9136,22.8,1,182000,34160,9.619715216,7.849003315,1.92,120
10-03-19,7.42,2855.8,5.83392,41.9136,23.05,1,180900,45340,9.690344549,7.653368473,2.13,122
10-04-19,7.25,2855.3,9.3456,41.9136,21.91,1,2365,34510,9.753910949,0.13184236,0.697,119
10-05-19,7.21,2855.19,8.3544,41.9136,21.5,0,11900,49140,9.817477349,0.45495379,0.175,119
10-06-19,7.21,2855.19,8.3544,41.9136,34.28,0,392500,42910,9.937547216,16.36649513,2.23,124
10-07-19,7.45,2855.91,57.00816,0.8496,80.45,0,778900,40550,10.20593868,32.15436554,1.76,129
10-08-19,7.6,2856.33,48.144,0.8496,30.76,0,116500,55580,10.30481975,4.689373016,2.02,125
10-09-19,7.79,2856.9,66.9768,0.8496,23.77,0,19990,32410,10.37544908,0.785308897,0.155,122
10-10-19,7.9,2857.22,37.04256,0.8496,22.88,0,166000,39060,10.44960988,6.618792057,2,122
10-11-19,8,2857.51,33.7008,0.8496,21.94,0,17720,30240,10.51670775,0.678603411,0.459,121
10-12-19,8.07,2857.72,35.45664,11.4696,33.52,0,394600,39430,10.62971468,15.49838638,2.27,124
10/13/2019,8.09,2857.79,27.72528,38.5152,24.04,1,164500,39520,10.70740695,6.355901718,1.46,124
10/14/2019,8.09,2857.79,21.3816,20.6736,28.58,1,305300,48540,10.79922508,11.80533886,1.82,125
10/15/2019,8.08,2857.77,20.70192,22.0896,22.98,1,80830,51400,10.86632295,3.08060956,2.65,122
