date,storage,level,inflow,outflow,inflow_simulated,rain
6/19/2020,18.15,93.52,2980,421,24.06,2.045753822
6/20/2020,18.62,94.23,6005,423,16.24,0.954754698
6/21/2020,19.04,94.85,5406,426,14.37,0.911885215
6/22/2020,19.26,95.18,3181,431,34.52,10.58249464
6/23/2020,19.42,95.4,2334,435,19.25,0.786878407
6/24/2020,19.66,95.75,3381,436,16.97,1.506518284
6/25/2020,19.91,96.1,3404,437,16.46,3.688170612
6/26/2020,20.08,96.35,2636,438,16.7,4.522123158
6/27/2020,20.21,96.52,1975,438,17.07,4.197607895
6/28/2020,20.33,96.69,1976,440,17.6,1.178882525
6/29/2020,20.44,96.85,1894,440,63.47,8.884458452
6/30/2020,20.55,97,1812,441,136.3,15.77759671
7/1/2020,20.65,97.14,1765,441,47.65,0.869040481
7/2/2020,20.84,97.4,2758,442,32.47,1.782896948
7/3/2020,21,97.62,2420,443,94.5,7.92991347
7/4/2020,21.15,97.82,2251,444,175.2,14.9645939
7/5/2020,21.39,98.15,3391,445,111.7,5.541291758
7/6/2020,21.85,98.75,5791,447,80.1,12.61942522
7/7/2020,22.34,99.4,6324,449,88.16,10.82911918
7/8/2020,23.07,100.33,8972,453,135.7,9.857574147
7/9/2020,,,,,83.26,12.17768303
7/10/2020,,,,,53.79,4.608745262
7/11/2020,,,,,43.32,0.152389258
7/12/2020,,,,,43.65,2.698459432
7/13/2020,,,,,41.42,1.335866598
7/14/2020,,,,,46.65,5.641513076
7/15/2020,,,,,43.64,1.942346741
7/16/2020,,,,,141.8,16.19169458
7/17/2020,,,,,482.6,20.38795737
7/18/2020,,,,,395,11.58280852
7/19/2020,,,,,143.8,3.685847528
7/20/2020,,,,,85.66,18.86402257
7/21/2020,,,,,76.24,7.21145844
7/22/2020,,,,,62.03,0.381277369
7/23/2020,29.49,107.72,5438,5089,59.46,0.289836004
7/24/2020,29.42,107.64,4340,5086,61.86,8.805519909
7/25/2020,29.2,107.41,3197,5585,59.38,1.111126661
7/26/2020,28.91,107.1,2798,6063,59.21,0.605370795
7/27/2020,28.63,106.8,3029,6132,67.01,1.750041083
7/28/2020,28.49,106.65,1615,3090,61.56,3.415191384
7/29/2020,28.37,106.52,2320,3583,60.78,5.720197804
7/30/2020,28.13,106.26,1420,4021,214.6,16.14448646
7/31/2020,27.86,105.97,1589,4553,96.23,2.487997052
8/1/2020,27.84,105.95,4580,4663,183.6,6.174729829
8/2/2020,27.73,105.83,3604,4719,125.9,4.285876925
8/3/2020,27.6,105.68,3287,4715,202.9,16.75691706
8/4/2020,27.62,105.7,5056,4712,437,32.32133786
8/5/2020,28.97,107.17,20488,4681,703.9,44.58324403
8/6/2020,,,,,906.9,47.63161881
8/7/2020,,,,,1593,55.62046404
8/8/2020,,,,,1406,36.11608473
8/9/2020,,,,,510.7,20.28767236
8/10/2020,,,,,243.1,8.717018747
8/11/2020,,,,,160,5.96987174
8/12/2020,,,,,289.9,10.09778437
8/13/2020,47.58,123.45,18027,3743,140.1,0.436997859
8/14/2020,48.41,124.05,13518,3809,108.3,0.768133019
8/15/2020,48.84,124.36,9080,3814,98.84,10.92121575
8/16/2020,49.17,124.6,9404,5318,95.18,7.951833087
8/17/2020,49.45,124.8,8758,5318,94.37,5.511926369
8/18/2020,49.45,124.8,17501,17291,127,9.320039839
8/19/2020,48.48,124.1,31005,42101,102.8,2.577432983
8/20/2020,48.09,123.82,14940,19513,97.41,0.465998594
8/21/2020,49.31,124.7,19649,5304,96.52,2.611459408
8/22/2020,49.45,124.8,7127,5318,95.93,1.167136957
8/23/2020,49.34,124.72,4219,5318,108.1,3.731484534
8/24/2020,49.24,124.65,4381,5318,98.76,2.02032292
8/25/2020,49.23,124.64,5450,5418,96.63,1.67858371
8/26/2020,49.09,124.54,3996,5418,96.11,0
8/27/2020,48.85,124.37,2865,5418,95.28,0
8/28/2020,48.5,124.12,1573,5417,94.41,0
8/29/2020,48.16,123.87,1600,5403,94.14,0
8/30/2020,47.83,123.63,1752,5360,93.37,0.031044446
8/31/2020,47.5,123.39,1739,5348,92.64,0.102198267
9/1/2020,47.27,123.22,2792,5309,297.7,13.93757196
9/2/2020,47.38,123.3,6778,5309,201.5,19.76661921
9/3/2020,47.79,123.6,9024,4076,293,23.3813194
9/4/2020,48.2,123.9,9062,4114,206.6,3.650958205
9/5/2020,48.54,124.15,8369,4157,125.9,6.421917925
9/6/2020,48.68,124.25,5995,4171,108.8,1.344885096
9/7/2020,48.67,124.24,4219,4171,345.9,14.82923144
9/8/2020,48.63,124.21,4519,4794,154,5.428277173
9/9/2020,48.73,124.28,6758,5417,115.4,1.579600404
9/10/2020,49.01,124.48,8857,5417,160.3,16.73460928
9/11/2020,49.03,124.5,5950,5417,114.8,4.615139304
9/12/2020,49.08,124.53,6113,5418,141.8,10.00990325
9/13/2020,49.13,124.57,6274,5418,113.3,9.89868778
9/14/2020,49.21,124.63,7511,6332,222.5,7.678644449
9/15/2020,49.27,124.67,9936,9080,129.2,0.663323608
9/16/2020,49.31,124.7,8709,8015,116.9,3.059438661
9/17/2020,49.34,124.72,7061,6529,106,2.018735939
9/18/2020,49.37,124.74,7063,6531,190.9,6.616856041
9/19/2020,49.35,124.73,7497,7450,139.4,6.118582107
9/20/2020,49.24,124.65,10035,11118,703.1,21.0846417
9/21/2020,49.17,124.6,27426,28024,501.8,26.06398225
9/22/2020,48.68,124.25,38278,43722,258.9,19.67522696
9/23/2020,47.72,123.55,32078,43028,154.3,2.109301304
9/24/2020,47.11,123.1,26564,33476,124.6,3.186748486
9/25/2020,47.72,123.55,13139,5817,114,0.213232045
9/26/2020,48.27,123.95,12386,5855,109.5,1.771974195
9/27/2020,48.68,124.25,10935,5898,107,0.861985531
9/28/2020,49.03,124.5,10159,5912,106.4,0.46934997
9/29/2020,49.24,124.65,8545,5913,105.5,1.307571387
9/30/2020,49.34,124.72,7253,5913,104.6,3.646480774
10/1/2020,49.38,124.75,6607,5913,103.8,2.367326139
10/2/2020,49.41,124.77,6493,5913,102.8,0
10/3/2020,49.45,124.8,6655,5913,102,2.797652895
10/4/2020,49.45,124.8,6170,5913,101.1,0.886599722
10/5/2020,49.45,124.8,6170,5913,100.1,0.413571235
10/6/2020,49.45,124.8,6170,5913,99,3.491032496
10/7/2020,49.45,124.8,6220,5963,98.25,13.29744178
10/8/2020,49.45,124.8,6370,6113,170.6,5.431759025
10/9/2020,49.45,124.8,8112,7855,115.2,5.258862574
10/10/2020,49.45,124.8,10875,10618,107.1,15.19819252
10/11/2020,49.45,124.8,11796,11539,98,10.39773741
10/12/2020,49.45,124.8,8741,8483,95.38,5.02331309
10/13/2020,49.45,124.8,8640,8383,347.1,7.766910017
10/14/2020,49.45,124.8,8615,8358,152.2,7.660408343
10/15/2020,49.45,124.8,5826,5570,112,11.72691521
10/16/2020,49.45,124.8,3063,2807,99.09,4.28076508
10/17/2020,49.45,124.8,11352,11096,93.74,0
10/18/2020,49.45,124.8,12273,12017,90.59,0.604530532
10/19/2020,49.45,124.8,7668,7412,89.2,8.500344455
10/20/2020,49.45,124.8,6747,6491,87.74,3.107509989
10/21/2020,49.45,124.8,6797,6541,86.39,11.01040426
10/22/2020,49.45,124.8,6847,6591,85.08,9.098412069
10/23/2020,49.45,124.8,6797,6541,83.8,8.91572653
10/24/2020,49.45,124.8,6747,6491,82.16,10.91414169
10/25/2020,49.45,124.8,6747,6491,80.93,0.354043106
10/26/2020,49.45,124.8,5826,5520,79.62,0.431189679
10/27/2020,49.45,124.8,4905,4649,78.62,0.097218916
10/28/2020,49.45,124.8,5512,5256,76.84,0
10/29/2020,49.45,124.8,5796,5863,75.67,0
10/30/2020,49.23,124.64,3857,5863,74.17,0
10/31/2020,49.1,124.55,4665,5863,73.03,0
11/1/2020,48.91,124.41,3857,5863,71.56,0.449477357
11/2/2020,48.7,124.26,3647,5862,119.9,0.294536777
11/3/2020,48.6,124.19,4939,5862,90.61,4.65132363
11/4/2020,48.59,124.18,5908,5862,74.02,0.735315144
11/5/2020,48.52,124.13,5262,5862,69.2,1.520788462
11/6/2020,48.6,124.19,7038,5862,237.2,15.81319345
11/7/2020,48.75,124.3,7846,5862,104,0
11/8/2020,48.74,124.29,5908,5862,77.61,0.056981774
11/9/2020,48.6,124.19,4454,5862,68.86,0
11/10/2020,48.43,124.07,4131,5862,64.57,0
11/11/2020,48.2,123.9,3341,5847,62.31,0
11/12/2020,48.06,123.8,4427,5805,60.77,0
11/13/2020,47.88,123.67,3953,5805,59.78,0
11/14/2020,47.73,123.56,4269,5805,58.59,3.956040005
11/15/2020,47.54,123.42,3782,5793,57.13,0
11/16/2020,47.39,123.31,4218,5754,56.24,0.956099747
11/17/2020,47.28,123.23,4693,5754,108.3,2.683440417
11/18/2020,47.16,123.14,4534,5754,66.04,0.061576034
11/19/2020,46.97,123,3744,5754,57.2,0
11/20/2020,46.82,122.89,4214,5716,53.42,0
11/21/2020,46.61,122.73,3426,5702,51.46,0
11/22/2020,46.37,122.55,3116,5702,50.21,0
11/23/2020,46.09,122.34,2617,5668,49.07,0
11/24/2020,45.82,122.14,2761,5656,47.95,0
11/25/2020,45.57,121.95,2921,5646,46.86,0
11/26/2020,45.34,121.78,3234,5615,46.25,0.368909669
11/27/2020,45.1,121.59,2931,5614,44.91,0
11/28/2020,44.85,121.4,2921,5604,43.77,1.291184902
11/29/2020,44.62,121.23,3193,5573,43.32,0.042075288
11/30/2020,44.42,121.07,3344,5573,42.04,0.04853532
12/1/2020,44.21,120.91,3348,5563,41.04,0
12/2/2020,44.02,120.77,3501,5532,40.19,0
12/3/2020,43.81,120.6,3353,5532,39.29,0
12/4/2020,43.62,120.45,3491,5522,38.68,0.153849281
12/5/2020,43.43,120.3,3464,5495,37.66,0.228017896
12/6/2020,43.27,120.18,3537,5124,37.2,1.109875217
12/7/2020,43.14,120.08,3711,5000,36.21,0.310209893
12/8/2020,43.04,120,4007,5000,35.48,2.135865825
12/9/2020,43.04,120,3596,3408,52.46,6.853518113
12/10/2020,43.04,120,3596,3408,37.17,0
12/11/2020,43.04,120,3546,3358,34.38,0
12/12/2020,43.04,120,3496,3308,32.36,0
12/13/2020,43.02,119.98,3197,3300,31.39,0
12/14/2020,42.98,119.95,3026,3273,30.47,0
12/15/2020,42.92,119.9,2530,3068,29.81,0
12/16/2020,42.83,119.83,2416,3243,29.05,0
12/17/2020,,,,,28.3,0
12/18/2020,,,,,27.54,0
12/19/2020,,,,,26.83,0
12/20/2020,,,,,26.16,0
12/21/2020,,,,,25.5,0
12/22/2020,,,,,24.9,0
12/23/2020,,,,,24.2,0
12/24/2020,,,,,25.79,0.441553175
12/25/2020,,,,,23.45,0.027705586
12/26/2020,,,,,22.58,0
12/27/2020,,,,,21.97,0
12/28/2020,,,,,21.42,0
12/29/2020,,,,,20.83,0
12/30/2020,,,,,20.1,0
12/31/2020,,,,,18.97,0.025103869
