Date,inflow,precipitation,evaporation,sim_inflow,outflow_harangi,outflow_hemavathi
1/1/2011,294.2,5272,60910,57.46128,0,56.66832
1/2/2011,230.9,0,113100,87.33888,0,55.224
1/3/2011,225.6,0,138900,78.61632,0,55.224
1/4/2011,195.3,0,137800,65.44752,0,30.444
1/5/2011,200.7,0,130300,52.30704,0,15.576
1/6/2011,213.7,0,134600,61.05792,0,18.408
1/7/2011,207,0,172700,52.30704,0,21.24
1/8/2011,201.3,0,129900,56.69664,0,21.24
1/9/2011,191.2,0,135100,43.52784,0,16.992
1/10/2011,191.3,0,139700,39.13824,0,16.992
1/11/2011,195.3,0,126300,34.77696,0,24.52512
1/12/2011,170.3,0,135800,43.3296,0,12.85728
1/13/2011,179,0,120100,43.3296,0,12.85728
1/14/2011,170,0,147900,47.20944,0,9.912
1/15/2011,168.9,0,143600,33.53088,0,9.912
1/16/2011,165.6,0,127500,46.75632,0,9.912
1/17/2011,161.2,0,132700,59.55696,0,9.912
1/18/2011,157.6,0,120500,76.29408,0,9.912
1/19/2011,149.6,0,126600,62.4456,0,5.43744
1/20/2011,148.1,0,138400,66.58032,0,4.248
1/21/2011,145.5,0,141700,66.46704,0,4.248
1/22/2011,141.3,0,147400,62.61552,0,4.248
1/23/2011,135.8,0,185700,62.1624,0,4.248
1/24/2011,134.4,0,138300,69.5256,0,4.248
1/25/2011,130.5,0,149800,48.39888,0,4.248
1/26/2011,128,0,130100,53.07168,0,4.248
1/27/2011,124.7,0,128500,53.07168,0,4.248
1/28/2011,119.9,0,160200,60.85968,0,4.248
1/29/2011,117.7,0,134300,47.63424,0,4.248
1/30/2011,114.4,0,137200,55.45056,0,4.248
1/31/2011,111.3,0,141800,64.48464,0,4.248
2/1/2011,106.6,0,163700,56.27184,0,4.248
2/2/2011,103.6,0,152800,24.69504,0,4.248
2/3/2011,100.7,0,158100,14.16,0,4.248
2/4/2011,97.79,0,155200,19.90896,0,4.248
2/5/2011,94.82,0,167500,16.1424,0,4.248
2/6/2011,92.83,0,144300,12.23424,0,4.248
2/7/2011,86.3,0,168500,16.1424,0,4.248
2/8/2011,76.2,0,189700,10.93152,0,4.248
2/9/2011,73.61,0,163000,12.51744,0,4.248
2/10/2011,71.66,0,147200,12.51744,0,4.248
2/11/2011,66.04,0,168800,8.12784,0,5.29584
2/12/2011,78.2,0,154900,7.70304,0,42.48
2/13/2011,72.84,0,166000,8.60928,0,42.48
2/14/2011,69.41,0,214000,11.10144,0,42.48
2/15/2011,69.09,0,160200,14.27328,0,42.48
2/16/2011,67.34,0,180900,17.58672,0,42.48
2/17/2011,81.44,0,169600,9.3456,0,61.34112
2/18/2011,86.42,0,160200,12.40416,0,69.384
2/19/2011,85.63,0,164300,8.3544,0,70.8
2/20/2011,106.2,0,168700,9.68544,0,93.456
2/21/2011,104,45370,77550,7.47648,0,90.624
2/22/2011,101.9,0,141600,7.75968,0,89.208
2/23/2011,105.1,0,142800,14.78304,0,92.04
2/24/2011,113.5,20010,66960,51.62736,0,99.12
2/25/2011,115.5,204800,82360,45.22704,0,99.12
2/26/2011,113.9,0,168100,52.08048,0,99.12
2/27/2011,115.2,14960,83570,44.57568,0,99.12
2/28/2011,114.1,0,151400,33.61584,0,99.12
3/1/2011,113.7,0,172300,17.9832,0,99.12
3/2/2011,113.1,0,145800,14.16,0,99.12
3/3/2011,109.7,0,181300,14.16,0,99.12
3/4/2011,108.8,0,163500,16.0008,0,99.12
3/5/2011,108.3,0,162600,16.0008,0,99.12
3/6/2011,107.5,0,165100,39.95952,0,99.12
3/7/2011,107.1,0,166000,29.48112,0,99.12
3/8/2011,105.3,0,186400,26.904,0,99.12
3/9/2011,105.1,0,184100,33.72912,0,99.12
3/10/2011,103.5,0,202500,33.72912,0,99.12
3/11/2011,104.8,0,149200,35.1168,0,99.12
3/12/2011,105,0,159900,31.7184,0,99.12
3/13/2011,101,0,184200,28.80144,0,95.58
3/14/2011,100,0,195200,16.39728,0,95.58
3/15/2011,84.87,0,186600,7.3632,0,81.42
3/16/2011,85.42,0,191200,7.41984,0,82.128
3/17/2011,83.72,0,174900,7.6464,1.416,79.296
3/18/2011,86.58,0,173600,7.19328,1.1328,82.128
3/19/2011,87.24,0,179100,29.11296,1.1328,83.544
3/20/2011,87.52,0,163900,22.31616,1.1328,83.544
3/21/2011,86.81,0,182400,5.8056,1.1328,83.544
3/22/2011,83.15,0,211000,18.15312,1.1328,80.712
3/23/2011,83.81,0,164800,18.06816,1.1328,80.712
3/24/2011,107.9,35220,102000,11.52624,1.1328,103.368
3/25/2011,101,0,161100,25.54464,1.1328,97.704
3/26/2011,117.8,386700,78790,22.71264,1.1328,97.704
3/27/2011,113,25140,52870,31.83168,1.1328,97.704
3/28/2011,110,115700,63500,28.91472,1.1328,97.704
3/29/2011,107,0,134500,0,1.1328,97.704
3/30/2011,104.5,0,187400,17.7,1.416,97.704
3/31/2011,104.2,0,146200,17.36016,1.1328,97.704
4/1/2011,100.9,0,205100,16.62384,0.8496,97.704
4/2/2011,103.2,0,207700,17.89824,3.54,97.704
4/3/2011,107.6,35540,33700,9.3456,5.664,97.704
4/4/2011,99.57,0,199900,5.49408,5.664,92.04
4/5/2011,100.1,0,149200,5.35248,5.664,92.04
4/6/2011,103.3,0,186200,4.248,8.496,93.456
4/7/2011,101.7,0,215600,4.87104,7.08,93.456
4/8/2011,103.5,0,156000,8.12784,8.496,93.456
4/9/2011,102.5,0,213800,15.49104,8.496,93.456
4/10/2011,102,125400,50470,17.86992,5.664,93.456
4/11/2011,106.8,288500,40520,20.532,9.912,93.456
4/12/2011,101,40890,80660,23.27904,4.248,93.456
4/13/2011,106.1,0,188000,23.27904,11.328,93.456
4/14/2011,106.8,62390,69030,31.46352,9.204,94.164
4/15/2011,105.6,230800,80510,34.18224,8.496,94.164
4/16/2011,106.1,110300,47710,36.92928,9.912,93.456
4/17/2011,78.08,199600,46660,47.88912,8.496,66.552
4/18/2011,71.98,0,179300,53.3832,4.248,66.552
4/19/2011,70.3,168100,24690,43.3296,0,66.552
4/20/2011,80.15,418400,48930,26.70576,0,66.552
4/21/2011,140.5,676700,55710,33.58752,0,66.552
4/22/2011,546.8,1556000,33970,78.92784,0,66.552
4/23/2011,425.3,624600,26180,133.13232,0,66.552
4/24/2011,366.2,533100,34430,101.55552,0,66.552
4/25/2011,265.6,42100,75290,117.41472,0,66.552
4/26/2011,292,594600,68830,79.35264,0,66.552
4/27/2011,216.3,0,204000,52.1088,0,66.552
4/28/2011,176.3,0,199700,52.1088,0,66.552
4/29/2011,157.8,399800,64320,46.64304,0,52.392
4/30/2011,130.8,0,185600,43.92432,0,52.392
5/1/2011,117.4,205100,47630,48.68208,0,52.392
5/2/2011,106.6,36510,15550,51.4008,0,52.392
5/3/2011,96.45,0,169800,59.81184,0,52.392
5/4/2011,93.04,62500,35490,53.63808,0,52.392
5/5/2011,84.69,0,135700,50.49456,0,49.56
5/6/2011,82.92,0,142500,43.21632,0,50.976
5/7/2011,82.94,0,152600,24.6384,0,52.392
5/8/2011,81.14,0,187700,15.68928,0,52.392
5/9/2011,82.3,0,123200,8.58096,1.21776,52.392
5/10/2011,81.24,0,156200,8.83584,1.21776,52.392
5/11/2011,80.48,0,181600,7.53312,1.21776,52.392
5/12/2011,82.81,115200,22200,8.72256,1.21776,52.392
5/13/2011,83.65,0,149200,5.29584,1.21776,54.99744
5/14/2011,86.2,29730,45740,4.41792,2.124,55.224
5/15/2011,86.45,280900,54450,12.99888,2.124,55.224
5/16/2011,88.41,220700,56260,9.85536,4.956,55.224
5/17/2011,87.49,4882,103500,17.8416,4.956,55.224
5/18/2011,343.8,1214000,92980,16.992,4.248,55.224
5/19/2011,214.7,15000,43840,18.03984,2.832,52.392
5/20/2011,173.9,323400,115800,84.02544,1.416,52.392
5/21/2011,143,0,162700,60.83136,0.2832,52.392
5/22/2011,124.2,0,163200,34.43712,0.2832,52.392
5/23/2011,111.4,0,165900,28.37664,0,52.392
5/24/2011,108.8,346200,93130,23.87376,0,52.392
5/25/2011,106.5,325400,62150,20.02224,0,52.392
5/26/2011,101.6,258900,37220,34.692,0,52.392
5/27/2011,97.78,234200,24370,33.58752,0,52.392
5/28/2011,86.27,20430,7007,56.66832,0,45.8784
5/29/2011,94.43,40900,33630,50.29632,0,57.2064
5/30/2011,94.01,5121,21300,46.35984,0,59.1888
5/31/2011,121.5,472000,73560,31.88832,0,60.888
6/1/2011,59.2,25950,27570,36.98592,0,60.888
6/2/2011,90.17,463600,102300,32.93616,0,60.888
6/3/2011,249.3,798300,88270,29.1696,0,60.888
6/4/2011,278.8,710100,8961,50.94768,0,57.4896
6/5/2011,289.7,636900,54350,46.78464,0,55.7904
6/6/2011,280.2,568500,55670,46.81296,0,32.22816
6/7/2011,224,379000,67390,72.04608,0,29.736
6/8/2011,198.4,384300,23980,123.73008,0,29.736
6/9/2011,162,173700,20110,114.86592,0,29.736
6/10/2011,182.2,394700,15640,93.34272,0,19.116
6/11/2011,142.7,215800,80320,89.0664,0,9.912
6/12/2011,322.9,736800,47950,88.98144,0,5.664
6/13/2011,231.3,363000,9150,106.79472,0,5.664
6/14/2011,262.9,468200,49730,159.46992,0,5.664
6/15/2011,325.9,605000,55480,156.43968,0,5.664
6/16/2011,263.8,392600,19560,204.78192,0,5.664
6/17/2011,431.1,763200,36430,206.19792,0,5.664
6/18/2011,1301,1814000,75000,188.58288,0,17.92656
6/19/2011,707.1,415800,5842,211.2672,0,28.32
6/20/2011,467.2,46710,24200,384.444,0,28.32
6/21/2011,353.1,25950,6905,289.1472,0,28.32
6/22/2011,276.4,10370,71370,186.99696,0,15.32112
6/23/2011,564.4,906800,25760,116.84832,0,14.16
6/24/2011,480.6,567900,22930,84.87504,0,14.16
6/25/2011,668.2,889100,9297,93.8808,0,14.16
6/26/2011,1099,1381000,16020,115.03584,0,14.16
6/27/2011,1486,1612000,9334,205.20672,0,14.16
6/28/2011,1396,1238000,32250,325.19856,0,14.16
6/29/2011,820,216400,6681,381.78192,0,26.53584
6/30/2011,583,72380,16920,357.08688,0,7.53312
7/1/2011,461.4,62240,68910,215.26032,0,5.664
7/2/2011,1024,1618000,37230,154.71216,0,5.664
7/3/2011,656.6,77760,54160,120.02016,33.984,5.664
7/4/2011,514.2,114000,28330,149.33136,50.976,5.664
7/5/2011,471.8,451000,5214,158.42208,42.48,5.664
7/6/2011,428.9,368300,43040,126.42048,42.48,5.664
7/7/2011,632.6,798800,85850,123.70176,67.968,5.664
7/8/2011,463.8,223000,64650,155.73168,67.1184,5.664
7/9/2011,403.9,238600,5831,174.4512,56.64,5.664
7/10/2011,364.4,88170,5922,161.1408,53.808,5.664
7/11/2011,357.2,414900,42690,147.8304,33.984,5.664
7/12/2011,341.2,300800,13700,122.08752,33.984,5.664
7/13/2011,457,652400,36710,131.09328,35.4,24.072
7/14/2011,650.1,839300,39100,122.56896,44.8872,16.82208
7/15/2011,1041,1172000,8723,145.08336,118.0944,14.16
7/16/2011,1033,925200,111200,281.52912,188.80944,27.13056
7/17/2011,1535,1791000,98390,427.97184,194.7,28.32
7/18/2011,1515,1265000,23130,558.3288,237.4632,28.32
7/19/2011,1599,1509000,53300,712.92768,144.432,28.32
7/20/2011,1495,894700,44920,749.40384,260.77056,28.32
7/21/2011,1107,554700,51820,718.95984,152.53152,28.32
7/22/2011,1094,754200,59850,549.91776,181.248,28.32
7/23/2011,925.8,387200,71790,454.64928,184.08,28.32
7/24/2011,1188,1239000,74780,421.91136,178.416,28.32
7/25/2011,1307,1115000,26580,466.51536,237.888,28.32
7/26/2011,1068,578100,29660,593.47392,193.992,28.32
7/27/2011,1142,1093000,54060,479.91072,118.944,28.32
7/28/2011,790.4,197800,71960,310.9536,34.4088,28.32
7/29/2011,694.5,228200,26190,279.0936,59.472,28.32
7/30/2011,639.7,355200,14920,298.66272,59.472,28.32
7/31/2011,761.3,823700,55860,266.71776,52.392,28.32
8/1/2011,745.2,313600,72400,243.21216,151.0872,28.32
8/2/2011,692.9,601600,87730,334.26096,67.968,28.32
8/3/2011,1219,1568000,49590,276.20496,104.18928,28.32
8/4/2011,1572,1481000,44180,504.69072,218.064,60.888
8/5/2011,1488,946000,35170,639.55056,218.064,118.944
8/6/2011,1994,1963000,66590,709.21776,220.896,92.20992
8/7/2011,1849,1020000,60300,900.12288,371.61504,69.86544
8/8/2011,1792,1101000,81350,854.47104,320.724,88.72656
8/9/2011,1599,703500,24250,768.06672,301.23984,131.91456
8/10/2011,1231,447200,43270,522.56064,123.9,150.69072
8/11/2011,1055,365100,49040,445.53024,87.56544,155.76
8/12/2011,1021,507400,4727,374.73024,90.624,169.92
8/13/2011,1134,789200,59620,326.01984,86.71584,213.108
8/14/2011,1012,71740,25170,390.07968,150.5208,186.204
8/15/2011,904.8,194700,16190,405.74064,138.93792,169.212
8/16/2011,770,153700,90520,430.37904,48.144,178.04784
8/17/2011,749.6,174200,75310,339.18864,43.896,198.24
8/18/2011,865.6,804300,17100,179.09568,46.728,165.19056
8/19/2011,813.4,491800,62980,156.07152,46.728,147.57552
8/20/2011,747.5,210100,14730,146.2728,46.728,149.5296
8/21/2011,929.1,886300,5422,128.09136,46.728,149.5296
8/22/2011,794.7,66600,29650,201.69504,46.728,149.5296
8/23/2011,752.9,312500,5422,277.8192,43.55616,150.9456
8/24/2011,739.9,210100,4323,256.91904,66.07056,152.3616
8/25/2011,733.8,306400,43290,282.492,58.22592,166.5216
8/26/2011,719.5,228900,18880,321.51696,56.97984,173.6016
8/27/2011,925.9,897200,71930,299.0592,53.9496,173.6016
8/28/2011,873.9,420700,51710,298.80432,77.65344,173.6016
8/29/2011,805.5,197700,34430,316.58928,75.048,173.6016
8/30/2011,976.6,780600,6927,280.16976,108.29568,173.6016
8/31/2011,1021,801000,4889,378.6384,105.26544,134.6616
9/1/2011,1264,1151000,66330,513.49824,153.57936,95.7216
9/2/2011,2021,2093000,61050,663.70752,238.0296,95.7216
9/3/2011,2111,1590000,35140,939.74256,158.592,127.80816
9/4/2011,2104,862500,33100,1096.35216,235.056,352.38576
9/5/2011,1727,194300,63340,1303.03152,168.504,475.69104
9/6/2011,1510,133100,35980,1114.61856,168.16416,458.076
9/7/2011,1244,346000,30420,878.42976,98.18544,355.07616
9/8/2011,1046,163000,5857,641.98608,90.28416,264.2256
9/9/2011,942.3,254600,0,506.7864,84.96,223.38816
9/10/2011,895.2,194600,52070,427.09392,57.6312,252.86928
9/11/2011,871.2,457900,84600,399.36864,67.03344,202.37472
9/12/2011,832,261600,106000,426.47088,73.80192,197.3904
9/13/2011,811.2,452900,95060,453.79968,66.92016,165.55872
9/14/2011,773.8,266700,48350,392.60016,66.92016,161.5656
9/15/2011,811.1,507800,60860,365.44128,63.91824,162.2736
9/16/2011,911.9,724000,85340,365.07312,92.09664,129.93216
9/17/2011,871.1,100600,4674,436.75104,136.87056,143.38416
9/18/2011,788.1,105600,12710,279.06528,82.35456,160.8576
9/19/2011,836.2,576800,84870,225.34224,74.00016,160.8576
9/20/2011,774.6,206000,63930,225.852,68.19456,160.8576
9/21/2011,729.2,149400,78530,221.3208,54.17616,160.8576
9/22/2011,701.2,92710,56470,175.584,50.976,157.68576
9/23/2011,684.9,51500,98560,157.884,48.144,159.07344
9/24/2011,674.2,5150,75730,144.68688,48.144,160.8576
9/25/2011,646.4,0,139000,135.70944,45.312,146.6976
9/26/2011,640,0,83720,126.36384,45.312,147.34896
9/27/2011,630.3,5151,46990,102.8016,42.48,147.4056
9/28/2011,623.6,5152,54320,85.69632,42.48,147.4056
9/29/2011,603.6,0,101600,63.8616,42.1968,134.43504
9/30/2011,612.5,0,108900,76.63392,44.43408,147.20736
10/1/2011,613.5,242200,4770,75.55776,45.312,147.03744
10/2/2011,609.4,231900,53990,164.56752,45.312,146.6976
10/3/2011,599.3,103100,48920,204.01728,45.312,143.4408
10/4/2011,536.6,0,192300,173.00688,42.48,92.04
10/5/2011,556.9,0,161400,133.75536,42.48,118.3776
10/6/2011,578.9,0,166400,103.67952,42.48,146.6976
10/7/2011,574.8,5154,46870,101.30064,42.48,146.6976
10/8/2011,564.7,25780,67660,98.32704,42.48,142.22304
10/9/2011,553.5,201200,71760,102.54672,42.48,135.936
10/10/2011,560.2,309300,69520,187.22352,42.48,135.936
10/11/2011,620.7,551700,74890,216.61968,42.48,132.50928
10/12/2011,628.8,433100,52050,363.94032,40.4976,139.78752
10/13/2011,715.7,711400,53990,459.46368,22.17456,141.0336
10/14/2011,632.6,278300,43300,348.36432,14.16,141.0336
10/15/2011,724.6,695700,39230,292.06416,14.16,141.0336
10/16/2011,651.8,314400,26950,310.6704,14.16,141.71328
10/17/2011,601.4,5152,80710,288.80736,16.5672,141.7416
10/18/2011,570.1,87590,60590,233.66832,16.992,142.4496
10/19/2011,551.9,5152,69650,180.28512,20.07888,143.724
10/20/2011,539.5,0,150900,157.43088,26.84736,143.8656
10/21/2011,533.8,175200,28620,192.2928,31.69008,143.8656
10/22/2011,516.8,123700,54890,227.38128,27.612,141.0336
10/23/2011,492.5,0,147100,179.18064,27.612,127.77984
10/24/2011,871.3,1293000,59820,209.8512,24.41184,129.22416
10/25/2011,720.1,489500,54300,344.20128,15.12288,123.10704
10/26/2011,729.1,571900,37910,372.35136,14.16,143.38416
10/27/2011,630.9,66970,56110,301.15488,15.2928,140.26896
10/28/2011,729.8,741800,86540,238.65264,16.992,142.95936
10/29/2011,626.9,118500,93230,184.90128,16.992,143.8656
10/30/2011,630.5,468800,50070,168.41904,20.75856,143.8656
10/31/2011,578.3,72110,49110,177.39648,22.656,143.8656
11/1/2011,546.4,61800,11700,181.87104,25.488,140.4672
11/2/2011,584.4,499600,58270,180.51168,29.736,140.07072
11/3/2011,622.6,582000,55630,305.74272,26.79072,133.07568
11/4/2011,685.6,675500,4986,576.56688,13.93344,143.016
11/5/2011,604.1,340200,31920,508.17408,6.0888,135.936
11/6/2011,571.7,266600,56870,330.23952,9.68544,141.26016
11/7/2011,641.5,591300,79980,247.14864,15.20784,143.016
11/8/2011,574.9,5137,79310,188.41296,18.18144,143.016
11/9/2011,540.5,0,152700,256.63584,23.70384,140.184
11/10/2011,522.3,0,130500,242.136,28.32,140.184
11/11/2011,510.3,0,146700,139.0512,31.152,142.08144
11/12/2011,499.9,0,136900,129.90384,33.984,142.4496
11/13/2011,493.1,0,137600,129.87552,36.816,142.4496
11/14/2011,485.2,0,143100,129.87552,36.816,142.4496
11/15/2011,481.5,0,150100,130.1304,38.232,143.07264
11/16/2011,475.7,0,157100,126.76032,38.232,143.1576
11/17/2011,476,0,129500,117.8112,43.896,143.1576
11/18/2011,466.7,0,103200,117.41472,38.232,143.1576
11/19/2011,461.7,0,139300,111.75072,38.232,143.1576
11/20/2011,463.6,0,129200,111.75072,43.896,144.0072
11/21/2011,453.5,0,125100,94.70208,43.896,138.59808
11/22/2011,435,0,148200,107.70096,25.2048,142.61952
11/23/2011,432.2,0,128100,124.15488,25.7712,143.1576
11/24/2011,429.1,0,133900,110.64624,26.22432,143.1576
11/25/2011,424.9,0,135800,110.90112,26.4792,143.1576
11/26/2011,423.5,77380,30830,106.96464,27.58368,143.1576
11/27/2011,421.7,221800,62970,132.5376,27.1872,143.1576
11/28/2011,417.4,72230,36380,162.5568,27.95184,143.1576
11/29/2011,621.2,892600,37670,231.17616,36.816,143.1576
11/30/2011,522.1,20640,55960,196.88064,36.816,143.1576
12/1/2011,481.9,0,112300,187.87488,36.816,143.1576
12/2/2011,457.5,0,119300,149.69952,36.816,143.1576
12/3/2011,441.7,0,117600,145.39488,37.8072,143.1576
12/4/2011,427.7,0,139500,145.11168,36.3912,143.1576
12/5/2011,419.1,5160,61330,144.54528,36.3912,143.1576
12/6/2011,377.9,0,136000,139.95744,25.488,122.39904
12/7/2011,330.3,0,126900,135.6528,26.79072,80.91024
12/8/2011,353.6,0,107900,126.78864,26.904,109.93824
12/9/2011,377.2,0,119500,135.53952,26.904,138.9096
12/10/2011,378.2,0,125600,131.31984,26.904,144.5736
12/11/2011,371.6,0,128500,136.84224,25.488,143.21424
12/12/2011,368.5,0,119700,136.84224,25.488,144.5736
12/13/2011,364.5,0,111300,127.60992,25.0632,144.5736
12/14/2011,360.6,0,106400,139.87248,25.0632,144.5736
12/15/2011,361.4,0,127400,144.06384,31.152,143.27088
12/16/2011,368.7,0,123400,139.87248,42.48,143.52576
12/17/2011,365.9,0,126700,135.42624,42.48,144.5736
12/18/2011,345.4,0,119500,127.38336,40.356,129.93216
12/19/2011,302.8,0,118300,127.35504,32.568,120.02016
12/20/2011,267.1,0,125100,126.93024,32.568,119.17056
12/21/2011,264.1,0,139900,114.35616,34.8336,118.944
12/22/2011,250.7,0,118100,107.70096,25.2048,142.61952
12/23/2011,252.4,0,146900,113.59152,32.2848,137.352
12/24/2011,237.7,0,151000,140.7504,22.656,138.11664
12/25/2011,227.9,0,106400,120.27504,16.992,138.768
12/26/2011,220.2,0,116000,116.42352,13.452,138.768
12/27/2011,218.4,0,129800,114.72432,16.7088,136.16256
12/28/2011,214.3,0,115600,118.71744,16.284,134.60496
12/29/2011,209.9,0,112100,118.0944,16.992,134.52
12/30/2011,278.9,0,129000,109.82496,127.55328,16.992
12/31/2011,279,10350,50730,82.60944,127.44,18.2664
1/1/2012,269.8,0,123400,139.44768,17.8416,127.10016
1/2/2012,144.5,0,149700,,,
1/3/2012,140.8,0,134200,,,
1/4/2012,136,0,127100,,,
1/5/2012,132.8,0,151800,,,
1/6/2012,130.1,0,150600,,,
1/7/2012,127.6,0,138000,,,
1/8/2012,125.2,0,119100,,,
1/9/2012,121.4,0,129400,,,
1/10/2012,118.7,0,139500,,,
1/11/2012,113.9,0,157000,,,
1/12/2012,108.5,0,152300,,,
1/13/2012,106.2,0,145500,,,
1/14/2012,104.1,0,124100,,,
1/15/2012,101.3,0,158200,,,
1/16/2012,92.1,0,150600,,,
1/17/2012,97.02,0,140300,,,
1/18/2012,90.51,0,162400,,,
1/19/2012,85.52,0,152600,,,
1/20/2012,83.44,0,151400,,,
1/21/2012,81.72,0,130200,,,
1/22/2012,79.42,0,150400,,,
1/23/2012,77.71,0,133700,,,
1/24/2012,75.7,0,137900,,,
1/25/2012,73.23,0,161200,,,
1/26/2012,71.82,0,134600,,,
1/27/2012,70,0,137800,,,
1/28/2012,50.11,0,128100,,,
1/29/2012,41.46,0,137800,,,
1/30/2012,40.26,0,138400,,,
1/31/2012,39.47,0,125300,,,
2/1/2012,36.27,0,159400,,,
2/2/2012,32.74,0,174400,,,
2/3/2012,24.6,0,181400,,,
2/4/2012,22.54,0,189400,,,
2/5/2012,20.51,0,181100,,,
2/6/2012,19.65,0,142900,,,
2/7/2012,19.6,0,139400,,,
2/8/2012,18.36,0,159000,,,
2/9/2012,17.43,0,149700,,,
2/10/2012,17.7,0,135500,,,
2/11/2012,19.06,9676,65540,,,
2/12/2012,16.47,0,173800,,,
2/13/2012,13.71,0,162100,,,
2/14/2012,14.4,0,138700,,,
2/15/2012,13.36,0,153800,,,
2/16/2012,13.61,0,137400,,,
2/17/2012,12.99,0,137600,,,
2/18/2012,12.64,0,134400,,,
2/19/2012,11.5,0,141700,,,
2/20/2012,12,0,127800,,,
2/21/2012,11.81,0,123400,,,
2/22/2012,7.577,0,170100,,,
2/23/2012,8.413,0,144300,,,
2/24/2012,8.846,0,138700,,,
2/25/2012,9.32,0,129200,,,
2/26/2012,8.113,0,144900,,,
2/27/2012,7.255,0,142900,,,
2/28/2012,7.965,0,121800,,,
2/29/2012,6.105,0,165500,,,
3/1/2012,6.752,0,133600,,,
3/2/2012,6.624,0,135300,,,
3/3/2012,8.213,0,107000,,,
3/4/2012,17.5,0,135400,,,
3/5/2012,69.32,0,131100,,,
3/6/2012,76.55,0,119400,,,
3/7/2012,94.17,0,133700,,,
3/8/2012,131.3,0,125100,,,
3/9/2012,3.695,0,156000,,,
3/10/2012,4.269,0,123200,,,
3/11/2012,4.09,0,129300,,,
3/12/2012,3.393,0,162100,,,
3/13/2012,3.758,0,140200,,,
3/14/2012,4.935,77460,77850,,,
3/15/2012,3.172,0,165600,,,
3/16/2012,256.2,0,159000,,,
3/17/2012,231.1,4232,62500,,,
3/18/2012,198.9,0,183300,,,
3/19/2012,188.5,0,147000,,,
3/20/2012,176,0,176200,,,
3/21/2012,106.6,0,137100,,,
3/22/2012,47.82,0,158600,,,
3/23/2012,47.62,0,162800,,,
3/24/2012,47.99,0,137700,,,
3/25/2012,47.68,0,147700,,,
3/26/2012,49.5,0,151300,,,
3/27/2012,49.14,0,162800,,,
3/28/2012,48.94,0,167600,,,
3/29/2012,51.18,4266,44120,,,
3/30/2012,49.37,0,136400,,,
3/31/2012,46.77,49730,57050,,,
4/1/2012,43.7,0,155900,,,
4/2/2012,115.5,44170,66740,,,
4/3/2012,177.9,0,135700,,,
4/4/2012,178,0,128200,,,
4/5/2012,141.9,0,176600,,,
4/6/2012,121.1,0,121300,,,
4/7/2012,162.9,0,122900,,,
4/8/2012,225.6,0,184800,,,
4/9/2012,143.3,0,148400,,,
4/10/2012,107.6,0,133100,,,
4/11/2012,91.91,0,162100,,,
4/12/2012,85.14,0,146900,,,
4/13/2012,75.28,0,136800,,,
4/14/2012,53.55,0,119000,,,
4/15/2012,57.46,0,163500,,,
4/16/2012,59.13,0,128500,,,
4/17/2012,64.18,126400,41680,,,
4/18/2012,62.58,0,144900,,,
4/19/2012,65.34,153400,37780,,,
4/20/2012,2.902,0,129500,,,
4/21/2012,5.306,162300,37840,,,
4/22/2012,4.631,3269,54770,,,
4/23/2012,4.512,15780,50360,,,
4/24/2012,4.1,57920,69080,,,
4/25/2012,5.186,106300,30060,,,
4/26/2012,5.03,177100,42950,,,
4/27/2012,51.06,132600,43470,,,
4/28/2012,53.61,264300,33820,,,
4/29/2012,53.17,2635,54140,,,
4/30/2012,50.67,0,100700,,,
5/1/2012,52.5,5006,29540,,,
5/2/2012,50.48,0,72390,,,
5/3/2012,51.59,7114,26860,,,
5/4/2012,48.6,55040,19970,,,
5/5/2012,43.55,0,68270,,,
5/6/2012,45.43,0,62610,,,
5/7/2012,45.27,0,58500,,,
5/8/2012,192,0,56040,,,
5/9/2012,71.03,45910,16540,,,
5/10/2012,46.13,0,37000,,,
5/11/2012,4.966,6542,5524,,,
5/12/2012,436.5,313800,5933,,,
5/13/2012,252.8,9274,11980,,,
5/14/2012,179.6,0,32750,,,
5/15/2012,148.1,11270,17130,,,
5/16/2012,112.8,60990,24530,,,
5/17/2012,82.83,12640,15990,,,
5/18/2012,63.16,0,37630,,,
5/19/2012,62.54,0,34570,,,
5/20/2012,47.7,0,32020,,,
5/21/2012,42.59,0,31290,,,
5/22/2012,40.2,3244,11300,,,
5/23/2012,32.19,0,40030,,,
5/24/2012,27.5,0,35020,,,
5/25/2012,6.87,0,34880,,,
5/26/2012,5.877,0,31840,,,
5/27/2012,4.51,0,36560,,,
5/28/2012,2.86,0,46950,,,
5/29/2012,3.257,0,33170,,,
5/30/2012,4.949,8683,9123,,,
5/31/2012,2.211,0,28970,9.54384,16.36896,
6/1/2012,3.243,0,14320,11.38464,15.8592,2.832
6/2/2012,27.7,30680,3223,11.29968,13.8768,2.832
6/3/2012,47.02,4487,69.08,7.67472,13.452,2.832
6/4/2012,47.1,32220,605.2,8.80752,13.8768,2.832
6/5/2012,156,92610,2895,6.57024,13.7352,2.832
6/6/2012,774.9,171400,1900,7.67472,13.3104,2.832
6/7/2012,1133,364900,12650,8.80752,12.6024,2.832
6/8/2012,687.2,185200,15260,8.80752,12.6024,2.832
6/9/2012,452,140100,35990,8.38272,10.4784,2.832
6/10/2012,329.4,114800,20780,7.67472,7.6464,2.832
6/11/2012,232.3,71680,9670,8.80752,7.08,2.832
