Date,inflow,precipitation,evaporation,sim_inflow
1/1/2011,16.1424,0,168900,39.44
1/2/2011,16.1424,0,126200,38.71
1/3/2011,17.9832,0,154600,37.79
1/4/2011,14.32992,0,156000,36.95
1/5/2011,14.32992,0,147200,36.15
1/6/2011,14.32992,0,148300,35.34
1/7/2011,14.32992,0,194100,34.41
1/8/2011,14.32992,0,139900,33.78
1/9/2011,14.32992,0,150100,32.98
1/10/2011,14.32992,0,153900,32.21
1/11/2011,12.51744,0,140800,31.49
1/12/2011,10.67664,0,152700,30.73
1/13/2011,10.67664,0,129800,30.07
1/14/2011,8.86416,0,168100,29.25
1/15/2011,8.86416,0,163600,28.56
1/16/2011,7.08,0,141200,27.94
1/17/2011,7.13664,0,148900,27.25
1/18/2011,8.97744,0,137100,26.62
1/19/2011,8.97744,0,140300,25.97
1/20/2011,9.00576,0,155400,25.29
1/21/2011,7.13664,0,153800,24.68
1/22/2011,7.13664,0,165100,24.04
1/23/2011,7.13664,0,209500,23.32
1/24/2011,7.13664,0,156100,22.88
1/25/2011,7.13664,0,166700,22.28
1/26/2011,5.26752,0,144600,21.51
1/27/2011,5.26752,0,141400,20.81
1/28/2011,6.372,0,182500,18.78
1/29/2011,4.19136,0,153600,17.82
1/30/2011,4.248,0,156100,17.18
1/31/2011,3.54,0,159600,16.47
2/1/2011,3.54,0,183400,15.61
2/2/2011,3.62496,0,170700,15.08
2/3/2011,3.62496,0,170900,12.72
2/4/2011,3.93648,0,172100,10.29
2/5/2011,3.48336,0,184900,9.548
2/6/2011,3.48336,0,158200,8.356
2/7/2011,3.48336,0,184100,6.016
2/8/2011,3.48336,0,206800,4.282
2/9/2011,3.48336,0,174700,4.488
2/10/2011,3.48336,0,159900,4.631
2/11/2011,3.37008,0,182500,4.337
2/12/2011,3.22848,0,164800,4.23
2/13/2011,3.22848,0,178500,3.798
2/14/2011,3.76656,0,230900,2.683
2/15/2011,3.79488,0,172400,2.982
2/16/2011,3.90816,0,198800,3.029
2/17/2011,3.90816,0,186500,3.172
2/18/2011,3.90816,0,174000,3.156
2/19/2011,3.2568,0,174800,2.869
2/20/2011,2.88864,0,186000,2.469
2/21/2011,2.88864,5126,84770,2.865
2/22/2011,2.86032,0,154800,2.763
2/23/2011,2.86032,0,154700,2.849
2/24/2011,2.86032,96800,73460,3.267
2/25/2011,3.22848,66120,90010,3.306
2/26/2011,9.65712,0,182200,3.098
2/27/2011,9.7704,40350,90950,3.406
2/28/2011,4.8144,0,164100,3.075
3/1/2011,3.87984,0,183200,1.804
3/2/2011,3.03024,0,152000,1.842
3/3/2011,2.88864,0,191700,1.364
3/4/2011,2.88864,0,170100,1.431
3/5/2011,2.88864,0,167400,1.376
3/6/2011,3.59664,0,170900,1.239
3/7/2011,3.59664,0,169800,1.174
3/8/2011,2.88864,0,189500,1.014
3/9/2011,2.77536,0,182800,1.012
3/10/2011,2.88864,0,197700,0.9449
3/11/2011,2.91696,0,139700,1.103
3/12/2011,1.9824,0,148900,1.056
3/13/2011,2.35056,0,172500,0.961
3/14/2011,2.32224,0,182600,0.9095
3/15/2011,2.32224,0,174300,0.9162
3/16/2011,2.35056,0,177700,0.8863
3/17/2011,1.52928,0,161400,0.9196
3/18/2011,1.50096,0,159600,0.9066
3/19/2011,1.47264,0,164200,0.8733
3/20/2011,1.30272,0,148400,0.9069
3/21/2011,1.72752,52830,57100,1.198
3/22/2011,1.72752,0,195400,0.7233
3/23/2011,1.89744,0,148800,0.8605
3/24/2011,1.33104,8653,92320,1.033
3/25/2011,1.30272,0,146000,0.8368
3/26/2011,1.24608,712900,71310,31.97
3/27/2011,1.24608,8638,47280,6.256
3/28/2011,1.24608,34570,58030,2.531
3/29/2011,1.24608,0,118100,1.582
3/30/2011,1.21776,0,167700,1.206
3/31/2011,1.10448,0,127500,1.25
4/1/2011,0.9912,0,177100,1.024
4/2/2011,1.95408,0,179800,0.9662
4/3/2011,1.2744,463700,27660,8.337
4/4/2011,1.35936,0,170800,2.14
4/5/2011,1.10448,0,125600,1.521
4/6/2011,1.2744,4240,41990,1.632
4/7/2011,1.64256,0,183900,1.065
4/8/2011,17.92656,0,130700,1.187
4/9/2011,6.5136,0,181500,0.9549
4/10/2011,1.95408,0,154200,0.9986
4/11/2011,0.2832,32880,32880,1.38
4/12/2011,1.5576,12310,66710,1.221
4/13/2011,1.52928,0,151100,0.8792
4/14/2011,2.06736,198300,54870,1.362
4/15/2011,2.57712,64360,63430,1.35
4/16/2011,2.57712,55960,36340,1.418
4/17/2011,2.5488,7944,35410,1.372
4/18/2011,3.08688,0,138000,0.9472
4/19/2011,20.30544,399900,17090,3.878
4/20/2011,24.61008,136500,36260,2.027
4/21/2011,44.34912,344900,41220,4.791
4/22/2011,24.52512,1238000,24130,197.8
4/23/2011,59.6136,377800,19010,55.01
4/24/2011,145.22496,726200,25770,114.5
4/25/2011,73.68864,547900,59250,84.81
4/26/2011,69.97872,484900,55250,64.93
4/27/2011,23.13744,0,166700,18.78
4/28/2011,15.74592,0,162500,10.31
4/29/2011,8.80752,264600,52170,11.46
4/30/2011,5.21088,0,150100,8.697
5/1/2011,9.99696,347600,36080,18.21
5/2/2011,7.27824,0,112200,10.72
5/3/2011,4.33296,0,152500,9.775
5/4/2011,3.3984,192200,26390,10.7
5/5/2011,7.84464,0,117300,10.4
5/6/2011,5.83392,0,125000,10.58
5/7/2011,5.89056,0,136900,10.74
5/8/2011,5.06928,0,172900,10.8
5/9/2011,4.87104,0,107400,11.19
5/10/2011,4.98432,0,139700,11.21
5/11/2011,3.62496,0,164800,11.24
5/12/2011,3.34176,12040,15400,11.87
5/13/2011,3.31344,0,127000,11.54
5/14/2011,4.1064,3960,34620,11.93
5/15/2011,3.1152,275400,41990,12.95
5/16/2011,6.17376,3915,46920,12.25
5/17/2011,4.16304,0,176400,11.69
5/18/2011,3.6816,263100,83520,13.07
5/19/2011,2.9736,130900,31820,12.61
5/20/2011,16.22736,342500,96560,19.18
5/21/2011,5.9472,0,137000,13.29
5/22/2011,5.9472,65740,38770,12.94
5/23/2011,5.9472,0,132700,12.37
5/24/2011,5.9472,0,156400,12.14
5/25/2011,5.9472,644900,46620,57.57
5/26/2011,5.9472,121700,26840,20.69
5/27/2011,5.9472,63000,16860,14.94
5/28/2011,16.5672,292000,6675,18.76
5/29/2011,8.75088,917800,24030,169.4
5/30/2011,3.03024,93450,14700,45.73
5/31/2011,6.85344,384000,64460,44.88
6/1/2011,6.9384,629300,30160,97.94
6/2/2011,3.34176,2096000,95420,637.6
6/3/2011,53.55312,1342000,84120,425.3
6/4/2011,204.0456,1209000,22720,329.2
6/5/2011,175.75392,800700,68430,191.5
6/6/2011,180.00192,1243000,64430,270.2
6/7/2011,119.34048,653600,91890,137.6
6/8/2011,85.15824,419400,41310,73.15
6/9/2011,75.55776,304100,41720,49.02
6/10/2011,71.6496,849900,28100,126.9
6/11/2011,60.6048,194300,90200,56.78
6/12/2011,102.40512,541300,67880,73.74
6/13/2011,105.97344,861900,15310,137.8
6/14/2011,118.68912,935500,60940,174.9
6/15/2011,175.52736,756800,66140,147.8
6/16/2011,155.84496,267700,31730,74.38
6/17/2011,106.6248,713200,57940,119.6
6/18/2011,208.77504,1547000,95820,336.2
6/19/2011,475.54944,199400,7796,115.4
6/20/2011,484.92336,141700,36750,75.23
6/21/2011,276.51648,209800,20140,66.8
6/22/2011,135.7944,0,259400,63.89
6/23/2011,78.13488,415000,37270,74.12
6/24/2011,63.52176,278400,35620,69.37
6/25/2011,78.13488,1455000,21710,295.2
6/26/2011,129.33744,2148000,36240,564.4
6/27/2011,170.54304,971700,20410,303
6/28/2011,259.128,644000,50600,183.4
6/29/2011,380.45088,140800,7558,103.2
6/30/2011,294.27312,30640,35740,86.19
7/1/2011,161.93376,14850,90690,81.87
7/2/2011,113.22336,312200,57100,86.03
7/3/2011,102.03696,19390,71710,82.49
7/4/2011,83.4024,134700,37940,82.63
7/5/2011,62.53056,426400,5396,99.15
7/6/2011,51.9672,538700,51370,122.6
7/7/2011,55.30896,616600,102700,143.6
7/8/2011,58.56576,743200,72720,174.2
7/9/2011,,80000,26170,106
7/10/2011,,30190,8337,94.01
7/11/2011,,773600,53230,162.8
7/12/2011,,543600,31520,137.8
7/13/2011,,300600,49370,106.7
7/14/2011,,354700,62930,105
7/15/2011,,925800,16420,200.5
7/16/2011,247.63008,988500,136800,241.9
7/17/2011,389.34336,2181000,108700,593.3
7/18/2011,625.164,1726000,39830,553.4
7/19/2011,675.12048,1084000,72170,381.1
7/20/2011,598.03344,438300,63550,197.3
7/21/2011,480.98688,266800,53760,136.2
7/22/2011,447.05952,530000,69370,169.1
7/23/2011,439.29984,945500,64360,307.3
7/24/2011,443.17968,397300,74350,183.8
7/25/2011,447.05952,418200,31390,168.9
7/26/2011,499.47984,416900,33500,171
7/27/2011,435.44832,213800,47850,134.5
7/28/2011,260.06256,76710,51260,121.4
7/29/2011,149.92608,163700,19270,121.4
7/30/2011,126.36384,833600,22160,341.9
7/31/2011,61.3128,552200,42050,270.4
8/1/2011,65.19264,155700,54480,156.1
8/2/2011,56.72496,198700,65130,136.6
8/3/2011,113.28,658300,45980,247.2
8/4/2011,153.43776,723600,39670,290.8
8/5/2011,210.67248,662000,38400,274.4
8/6/2011,334.09104,1163000,58820,451.1
8/7/2011,508.71216,1213000,61590,490.5
8/8/2011,436.58112,793200,79770,350.7
8/9/2011,372.46464,360000,29810,207
8/10/2011,296.00064,397200,48950,184.5
8/11/2011,254.7384,516500,48580,205.5
8/12/2011,199.17456,184400,4083,154.3
8/13/2011,189.80064,581000,61590,217.8
8/14/2011,236.52864,102000,24020,156
8/15/2011,198.26832,46880,22720,145.1
8/16/2011,145.02672,182400,82120,143.4
8/17/2011,140.41056,80970,71240,141.9
8/18/2011,72.32928,792400,22780,269
8/19/2011,149.58624,189700,58590,168.5
8/20/2011,134.26512,277000,21950,157.1
8/21/2011,100.73424,612200,4805,221.7
8/22/2011,180.28512,20540,38050,158.7
8/23/2011,131.20656,211400,8015,149.4
8/24/2011,128.11968,62280,14750,144.9
8/25/2011,106.79472,112200,47950,143.4
8/26/2011,112.26048,195300,25150,143.8
8/27/2011,118.54752,257800,73780,146.7
8/28/2011,188.1864,174800,52710,143.2
8/29/2011,185.9208,270100,43700,147.1
8/30/2011,212.76816,803500,16580,261.2
8/31/2011,353.292,887100,0,316.8
9/1/2011,573.16848,2092000,62490,770.7
9/2/2011,794.46096,1617000,58270,671.1
9/3/2011,724.76544,1284000,34320,569.8
9/4/2011,758.4096,459800,35940,285.3
9/5/2011,672.65664,267900,58850,192.4
9/6/2011,396.48,122600,37470,160
9/7/2011,319.25136,260300,30410,160.9
9/8/2011,305.94096,209400,8133,155
9/9/2011,210.95568,129200,2130,149.5
9/10/2011,207.67056,420600,40240,195.4
9/11/2011,207.67056,481100,61550,224.2
9/12/2011,207.67056,138700,75850,163.9
9/13/2011,177.8496,833400,69540,342.8
9/14/2011,133.07568,660500,38560,312.9
9/15/2011,152.22,304100,46930,205
9/16/2011,173.48832,513400,68150,234.7
9/17/2011,241.65456,21400,3769,168.3
9/18/2011,136.24752,17730,12500,155.2
9/19/2011,102.3768,127900,63180,151.5
9/20/2011,86.77248,174300,50300,151.2
9/21/2011,81.47664,250600,60330,156.3
9/22/2011,73.23552,21650,45050,149.6
9/23/2011,66.60864,14520,78500,147.6
9/24/2011,48.7104,0,101700,146.2
9/25/2011,46.10496,0,121900,144.8
9/26/2011,46.07664,0,93920,143.6
9/27/2011,38.14704,0,106100,142.1
9/28/2011,30.21744,0,137600,140.4
9/29/2011,30.18912,0,95500,139
9/30/2011,28.51824,0,120900,137.2
10/1/2011,22.656,47450,4122,135.9
10/2/2011,22.00464,179800,43980,135
10/3/2011,20.07888,12110,40210,132.8
10/4/2011,20.27712,0,174300,130.4
10/5/2011,16.51056,0,147700,128.6
10/6/2011,19.20096,0,149900,126.7
10/7/2011,19.85232,0,140400,124.8
10/8/2011,19.85232,21080,59430,123.1
10/9/2011,20.1072,127300,62020,121.4
10/10/2011,27.52704,568400,60310,167.1
10/11/2011,36.56112,875600,66250,257.7
10/12/2011,43.81104,53450,47090,145.7
10/13/2011,40.55424,530800,49270,163.8
10/14/2011,45.14208,9113,39770,125.7
10/15/2011,86.40432,959600,36260,252.6
10/16/2011,80.74032,108400,25340,141.7
10/17/2011,43.0464,9523,79870,120.6
10/18/2011,32.2848,57550,59990,114.6
10/19/2011,42.36672,82070,68950,111.8
10/20/2011,42.48,111500,34530,110.1
10/21/2011,33.984,68200,27490,108.5
10/22/2011,41.3472,411100,55950,119.8
10/23/2011,35.2584,0,153000,107.9
10/24/2011,63.88992,1208000,60150,280.5
10/25/2011,116.5368,376800,57750,150.3
10/26/2011,83.45904,339500,39710,122.6
10/27/2011,85.2432,56980,59570,108.4
10/28/2011,54.99744,1182000,92980,261.1
10/29/2011,46.98288,0,197200,133.7
10/30/2011,34.52208,459300,54200,127.6
10/31/2011,34.52208,36540,52200,107.8
11/1/2011,55.11072,20890,13200,103.2
11/2/2011,33.53088,558900,64030,129.4
11/3/2011,51.99552,788700,62260,177.4
11/4/2011,82.01472,1051000,5899,252.2
11/5/2011,76.7472,10450,36310,132
11/6/2011,53.77968,492700,66700,131.4
11/7/2011,111.5808,1154000,90420,264.8
11/8/2011,74.99136,183800,88840,134.9
11/9/2011,29.36784,0,175000,110.3
11/10/2011,20.44704,0,152700,103.9
11/11/2011,17.02032,0,167500,101.4
11/12/2011,13.7352,0,156000,100.1
11/13/2011,10.30848,0,158100,99.11
11/14/2011,8.69424,0,158300,98.14
11/15/2011,7.3632,0,172600,97.12
11/16/2011,5.60736,0,175900,96.08
11/17/2011,3.87984,0,151400,95.08
11/18/2011,3.51168,0,116900,94.06
11/19/2011,3.8232,0,164000,92.77
11/20/2011,3.79488,0,152400,91.6
11/21/2011,5.32416,0,140300,90.41
11/22/2011,4.92768,0,167700,89.07
11/23/2011,4.44624,0,142200,87.85
11/24/2011,4.41792,0,148800,86.52
11/25/2011,5.32416,0,156800,85.17
11/26/2011,6.54192,109900,34140,84.32
11/27/2011,21.0984,209500,69760,83.4
11/28/2011,23.25072,130900,40460,82.22
11/29/2011,32.02992,607600,42190,115.8
11/30/2011,25.31808,5251,63380,86.77
12/1/2011,39.95952,0,124700,80.85
12/2/2011,26.7624,0,138200,78.58
12/3/2011,33.4176,0,137700,77.1
12/4/2011,30.24576,0,159200,75.74
12/5/2011,28.65984,0,138700,74.54
12/6/2011,26.59248,0,158000,73.24
12/7/2011,26.59248,0,155300,72
12/8/2011,26.196,0,125100,70.84
12/9/2011,26.196,0,137300,69.56
12/10/2011,26.196,0,147200,68.28
12/11/2011,26.196,0,146900,67.03
12/12/2011,25.99776,0,140200,65.8
12/13/2011,26.16768,0,129800,64.59
12/14/2011,26.196,0,123000,63.37
12/15/2011,26.196,0,150900,62.06
12/16/2011,24.58176,0,144600,60.86
12/17/2011,24.58176,0,142800,59.65
12/18/2011,22.7976,0,131200,58.48
12/19/2011,16.08576,0,139500,57.26
12/20/2011,14.47152,0,142300,56.07
12/21/2011,12.85728,0,158900,54.85
12/22/2011,4.92768,0,137000,53.75
12/23/2011,12.85728,0,172900,52.5
12/24/2011,12.85728,0,172900,51.38
12/25/2011,12.8856,0,130100,50.38
12/26/2011,12.8856,0,133200,49.27
12/27/2011,12.8856,0,156600,48.12
12/28/2011,12.8856,0,132000,47.12
12/29/2011,12.8856,0,134000,46.05
12/30/2011,11.27136,0,153000,44.96
12/31/2011,11.27136,78950,57770,44.27
1/1/2012,14.7264,0,138500,43.04
1/2/2012,,0,166800,41.97
1/3/2012,,0,151500,41.04
1/4/2012,,0,143400,40.1
1/5/2012,,0,167400,39.1
1/6/2012,,0,163600,38.19
1/7/2012,,0,148800,37.32
1/8/2012,,0,135600,36.47
1/9/2012,,0,148000,35.57
1/10/2012,,0,156600,34.69
1/11/2012,,0,173600,33.8
1/12/2012,,0,169100,33
1/13/2012,,0,161000,32.22
1/14/2012,,0,140000,31.49
1/15/2012,,0,171500,30.63
1/16/2012,,0,167300,29.89
1/17/2012,,0,150900,29.2
1/18/2012,,0,176500,28.41
1/19/2012,,0,167400,27.73
1/20/2012,,0,164200,26.99
1/21/2012,,0,142200,25.75
1/22/2012,,0,164200,24.43
1/23/2012,,0,146800,23.23
1/24/2012,,0,154800,21.57
1/25/2012,,0,178500,20.68
1/26/2012,,0,145800,19.86
1/27/2012,,0,153500,18.77
1/28/2012,,0,141200,16.57
1/29/2012,,0,150200,15.46
1/30/2012,,0,146900,13.75
1/31/2012,,0,134300,11.28
2/1/2012,,0,168400,8.57
2/2/2012,,0,187500,6.783
2/3/2012,,0,196900,6.358
2/4/2012,,0,203200,5.998
2/5/2012,,0,196100,5.885
2/6/2012,,0,157600,6.092
2/7/2012,,0,157900,6.176
2/8/2012,,0,180000,5.667
2/9/2012,,0,167700,5.497
2/10/2012,,0,153200,5.548
2/11/2012,,134400,75490,5.999
2/12/2012,,0,203100,5.699
2/13/2012,,0,189000,5.052
2/14/2012,,0,162700,5.041
2/15/2012,,0,183000,4.547
2/16/2012,,0,166600,4.61
2/17/2012,,0,163700,4.474
2/18/2012,,0,166200,4.246
2/19/2012,,0,173700,3.933
2/20/2012,,0,158900,4.027
2/21/2012,,0,151700,3.989
2/22/2012,,0,214400,2.716
2/23/2012,,0,182900,2.918
2/24/2012,,0,178100,3.036
2/25/2012,,0,167300,3.149
2/26/2012,,0,189000,2.668
2/27/2012,,0,188700,2.451
2/28/2012,,0,161900,2.604
2/29/2012,,0,226200,1.856
3/1/2012,,0,180500,2.046
3/2/2012,,0,186200,2.077
3/3/2012,,0,146500,2.257
3/4/2012,,0,188000,2.163
3/5/2012,,0,181700,1.847
3/6/2012,,0,162300,1.947
3/7/2012,,0,180100,1.758
3/8/2012,,0,166200,1.795
3/9/2012,,0,206100,1.603
3/10/2012,,0,157500,1.723
3/11/2012,,0,167400,1.672
3/12/2012,,0,214100,1.513
3/13/2012,,0,181500,1.587
3/14/2012,,39840,99810,1.804
3/15/2012,,0,214700,1.448
3/16/2012,,0,205600,1.453
3/17/2012,,42100,72690,1.818
3/18/2012,,0,200400,1.368
3/19/2012,,0,151200,1.5
3/20/2012,,0,179300,1.377
3/21/2012,,0,131400,1.512
3/22/2012,,0,151400,1.417
3/23/2012,,0,155400,1.376
3/24/2012,,0,130500,1.438
3/25/2012,,0,140900,1.374
3/26/2012,,0,144100,1.336
3/27/2012,,0,157000,1.263
3/28/2012,,0,159500,1.227
3/29/2012,,26770,41100,1.651
3/30/2012,,0,128600,1.294
3/31/2012,,0,136200,1.239
4/1/2012,,0,142800,1.187
4/2/2012,,448600,61200,8.112
4/3/2012,,0,123100,2.454
4/4/2012,,17610,29690,2.126
4/5/2012,,3472,48590,1.891
4/6/2012,,0,101000,1.589
4/7/2012,,0,99900,1.527
4/8/2012,,0,144800,1.253
4/9/2012,,0,109000,1.359
4/10/2012,,0,92730,1.376
4/11/2012,,0,108900,1.225
4/12/2012,,0,93530,1.243
4/13/2012,,0,82310,1.245
4/14/2012,,0,67360,1.278
4/15/2012,,0,89970,1.058
4/16/2012,,9359,16070,1.536
4/17/2012,,26390,18480,1.516
4/18/2012,,0,56920,1.064
4/19/2012,,172900,12250,4.272
4/20/2012,,0,33470,1.862
4/21/2012,,48770,6996,2.328
4/22/2012,,4679,6150,2.149
4/23/2012,,0,2918,1.737
4/24/2012,,0,0,2.042
4/25/2012,,0,0,53.47
4/26/2012,,0,0,10.98
4/27/2012,,0,0,5.582
4/28/2012,,0,0,4.332
4/29/2012,,0,0,3.512
4/30/2012,,0,0,3.407
5/1/2012,,0,0,3.326
5/2/2012,,0,0,3.217
5/3/2012,,0,0,3.114
5/4/2012,,0,0,136
5/5/2012,,0,0,27.12
5/6/2012,,0,0,9.316
5/7/2012,,0,0,5.065
5/8/2012,,0,0,3.726
5/9/2012,,0,0,3.257
5/10/2012,,0,0,2.903
5/11/2012,,0,0,2.767
5/12/2012,,0,0,135.1
5/13/2012,,495,1138,27.02
5/14/2012,,0,2269,8.784
5/15/2012,,0,503.9,4.62
5/16/2012,,0,0,3.157
5/17/2012,,0,0,3.144
5/18/2012,,0,0,2.51
5/19/2012,,0,0,2.435
5/20/2012,,0,0,2.405
5/21/2012,,0,0,2.32
5/22/2012,,0,0,2.717
5/23/2012,,0,0,2.161
5/24/2012,,0,0,2.214
5/25/2012,,0,0,2.498
5/26/2012,,0,0,2.101
5/27/2012,,0,0,1.951
5/28/2012,,0,0,1.684
5/29/2012,,0,0,1.853
5/30/2012,,0,0,2.206
5/31/2012,2.03904,0,0,2.112
6/1/2012,1.89744,0,0,1.669
6/2/2012,2.09568,0,0,2.205
6/3/2012,2.09568,0,0,2.245
6/4/2012,2.09568,0,0,8.445
6/5/2012,2.06736,0,0,341
6/6/2012,1.58592,131300,2341,437.6
6/7/2012,2.80368,399000,11790,826.1
6/8/2012,2.80368,233300,14430,298.2
6/9/2012,6.06048,49340,30380,80.04
6/10/2012,11.52624,198600,18290,80.6
6/11/2012,10.78992,137100,11280,45.69
6/12/2012,9.7704,367400,22890,201.5
6/13/2012,6.54192,353900,28420,208.2
6/14/2012,,197200,28430,97.63
6/15/2012,7.58976,422900,35180,221.6
6/16/2012,15.34944,418300,2885,226.1
6/17/2012,28.1784,568500,27910,324.5
6/18/2012,28.1784,1792000,11000,1225
6/19/2012,113.28,1524000,16480,916
6/20/2012,162.10368,1841000,20910,883.6
6/21/2012,107.81424,1155000,55820,499.3
6/22/2012,91.95504,569400,28470,213.9
6/23/2012,60.09504,361700,67890,106.6
6/24/2012,45.4536,186900,57330,65.04
6/25/2012,33.04944,841100,47030,166.4
6/26/2012,25.17648,79060,91340,75.85
6/27/2012,24.89328,308100,25950,67.04
6/28/2012,33.07776,2449000,8711,672.6
6/29/2012,29.90592,1938000,6569,601.7
6/30/2012,69.8088,806400,109500,275.3
7/1/2012,73.54704,141500,37380,119.1
7/2/2012,70.03536,796500,35260,162.6
7/3/2012,84.87504,749400,27890,163.9
7/4/2012,165.33216,162400,71360,95.07
7/5/2012,163.4064,393000,64280,94.38
7/6/2012,103.84944,78600,80920,83.47
7/7/2012,77.82336,435000,78160,95.91
7/8/2012,52.70352,886000,69910,176.1
7/9/2012,55.7904,241200,53920,105
7/10/2012,59.44368,1054000,21580,224.4
7/11/2012,112.60032,540300,68340,150.2
7/12/2012,95.04192,419600,26250,121.1
7/13/2012,61.65264,89170,21810,100.5
7/14/2012,52.16544,62940,29360,97.1
7/15/2012,52.2504,241400,19710,98
7/16/2012,59.67024,94450,62620,97.65
7/17/2012,51.00432,325400,50430,102.3
7/18/2012,38.03376,162700,94480,99.66
7/19/2012,48.65376,126000,88850,99.68
7/20/2012,44.12256,10500,34190,99.94
7/21/2012,41.09232,666600,7882,142.1
7/22/2012,65.90064,556400,94080,139.8
7/23/2012,156.52464,168000,72210,109.6
7/24/2012,165.8136,225700,90960,105.1
7/25/2012,133.75536,488200,54850,123.3
7/26/2012,101.89536,961600,46470,216
7/27/2012,156.41136,578000,97460,164.3
7/28/2012,223.07664,199700,37390,119
7/29/2012,195.71952,204900,122300,110.2
7/30/2012,147.37728,42040,101700,107.5
7/31/2012,98.49696,241700,101100,107.6
8/1/2012,55.81872,36780,61140,106.6
8/2/2012,80.82528,5255,69050,106.1
8/3/2012,54.34608,84080,98500,105.5
8/4/2012,54.3744,247300,34580,106.1
8/5/2012,77.71008,26280,33090,104.9
8/6/2012,119.62368,462500,21960,119.6
8/7/2012,370.39728,1414000,43830,326.1
8/8/2012,545.32992,762100,45220,222.5
8/9/2012,492.00336,494000,56020,157.8
8/10/2012,481.75152,457200,58580,138.7
8/11/2012,384.35904,909200,57290,216.7
8/12/2012,367.82016,699000,14790,191.2
8/13/2012,388.9752,220700,108300,127.4
8/14/2012,355.30272,15770,64570,114.1
8/15/2012,131.5464,5256,64290,110.6
8/16/2012,104.89728,115600,32120,109.4
8/17/2012,101.01744,431000,46910,120.7
8/18/2012,108.0408,525600,41430,136.1
8/19/2012,96.40128,315800,57700,118.7
8/20/2012,82.836,0,218300,110.5
8/21/2012,57.57456,0,192400,108.7
8/22/2012,46.38816,0,166000,107.9
8/23/2012,41.064,0,187800,107
8/24/2012,39.16656,347400,70200,111.3
8/25/2012,37.26912,747300,73050,165.5
8/26/2012,41.54544,468400,83440,136.5
8/27/2012,41.54544,157800,60680,112.8
8/28/2012,71.16816,1662000,31380,391.9
8/29/2012,83.94048,924600,66630,274.3
8/30/2012,129.564,1459000,84290,395.5
8/31/2012,233.2152,1049000,47760,314.2
9/1/2012,233.2152,739800,103600,228.8
9/2/2012,242.136,280200,90120,142.2
9/3/2012,172.27056,358000,115900,129.7
9/4/2012,216.90288,782600,55110,211.2
9/5/2012,279.49008,528600,73450,188
9/6/2012,282.12384,43420,42850,129.8
9/7/2012,227.04144,161700,35500,119.7
9/8/2012,225.05904,163600,59800,117.1
9/9/2012,204.55536,455600,48430,159
9/10/2012,214.41072,221800,18690,127.9
9/11/2012,390.47616,242500,35110,125
9/12/2012,273.68448,377500,39300,170.5
9/13/2012,247.74336,51980,38010,127
9/14/2012,210.19104,124900,10580,124.9
9/15/2012,217.61088,30050,10600,118.7
9/16/2012,216.16656,27430,9941,117.7
9/17/2012,201.32688,15970,7313,117.4
9/18/2012,159.97968,7127,2646,116.8
9/19/2012,159.97968,0,0,116.3
9/20/2012,107.30448,0,0,115.5
9/21/2012,72.27264,0,0,114.4
9/22/2012,58.02768,0,0,113.5
9/23/2012,58.02768,0,0,112.4
9/24/2012,50.60784,0,0,111.4
9/25/2012,42.39504,0,0,110.2
9/26/2012,37.43904,0,0,109
9/27/2012,37.43904,0,0,107.9
9/28/2012,44.604,0,0,117.5
9/29/2012,51.8256,0,0,107.8
9/30/2012,45.22704,0,0,105.3
10/1/2012,44.43408,0,0,173.6
10/2/2012,55.98864,0,0,116.4
10/3/2012,80.08896,0,0,105.9
10/4/2012,58.22592,0,0,102
10/5/2012,36.87264,0,0,100.3
10/6/2012,31.37856,0,0,98.66
10/7/2012,27.10224,0,0,97
10/8/2012,23.42064,0,0,96.12
10/9/2012,27.4704,0,0,189.4
10/10/2012,28.26336,0,0,112.9
10/11/2012,54.57264,0,0,98.07
10/12/2012,22.656,0,0,94
10/13/2012,24.18528,0,0,92.02
10/14/2012,33.47424,0,0,90.34
10/15/2012,51.45744,0,0,314.9
10/16/2012,68.16624,0,0,133.5
10/17/2012,40.356,0,0,99.99
10/18/2012,32.36976,0,0,90.72
10/19/2012,19.79568,0,0,87.22
10/20/2012,20.05056,0,0,85.99
10/21/2012,22.0896,0,0,89.4
10/22/2012,41.3472,0,0,84.73
10/23/2012,28.00848,0,0,90.94
10/24/2012,25.03488,0,0,83.43
10/25/2012,19.08768,0,0,81.54
10/26/2012,15.40608,0,0,80.32
10/27/2012,18.32304,0,0,201.5
10/28/2012,19.76736,0,2717,102.6
10/29/2012,20.6736,0,2223,84.65
10/30/2012,24.55344,3653,1163,84.83
10/31/2012,23.19408,183.1,624,79.07
11/1/2012,40.10112,8001,485.1,295.6
11/2/2012,52.36368,19630,3543,141
11/3/2012,141.00528,18070,2418,101.7
11/4/2012,71.02656,6603,3567,83.89
11/5/2012,39.47808,20850,2921,91.77
11/6/2012,34.1256,0,7610,80.16
11/7/2012,24.86496,0,8289,77.71
11/8/2012,21.24,0,7856,76.66
11/9/2012,42.1968,0,7310,75.87
11/10/2012,26.196,0,5991,75.16
11/11/2012,26.39424,10630,2619,75.19
11/12/2012,23.70384,253.2,1864,74.24
11/13/2012,22.25952,69960,1250,288.9
11/14/2012,22.31616,0,10990,115.9
11/15/2012,21.35328,0,12890,84.43
11/16/2012,21.35328,0,17750,76.05
