date,inflow,std
20140206,2.91696,0
20140207,2.01072,0
20140208,1.78416,0
20140209,2.49216,0
20140210,1.81248,0
20140211,2.03904,0
20140212,1.81248,0
20140213,2.03904,0
20140214,1.81248,0
20140215,1.58592,0
20140216,2.2656,0
20140217,1.58592,0
20140218,1.81248,0
20140219,1.58592,0
20140220,1.81248,0
20140221,1.81248,0
20140222,1.58592,0
20140223,1.58592,0
20140224,1.58592,0
20140225,1.38768,0
20140226,1.16112,0
20140227,1.38768,0
20140228,1.16112,0
20140301,1.8408,0
20140302,1.16112,0
20140303,1.16112,0
20140304,0.93456,0
20140305,1.16112,0
20140306,0.93456,0
20140307,0.93456,0
20140308,1.18944,0
20140309,0.96288,0
20140310,1.416,0
20140311,1.89744,0
20140312,1.18944,0
20140313,1.18944,0
20140314,0.76464,0
20140315,0.73632,0
20140316,0.76464,0
20140317,0.50976,0
20140318,0.50976,0
20140319,0.50976,0
20140320,,0
20140321,0.50976,0
20140322,0.79296,0
20140323,0.5664,0
20140324,0.79296,0
20140325,0.5664,0
20140326,0.5664,0
20140327,0.5664,0
20140328,0.33984,0
20140329,0.33984,0
20140330,0.33984,0
20140331,0.33984,0
20140401,0.33984,0
20140402,0.11328,0
20140403,0.5664,0
20140404,0.5664,0
20140405,0.79296,0
20140406,0.33984,0
20140407,0.33984,0
20140408,0.33984,0
20140409,0.59472,0
20140410,0.1416,0
20140411,0.59472,0
20140412,1.44432,0
20140413,0.36816,0
20140414,1.04784,0
20140415,1.04784,0
20140416,0.82128,0
20140417,1.52928,0
20140418,1.2744,0
20140419,1.95408,0
20140420,1.2744,0
20140421,1.04784,0
20140422,0.59472,0
20140423,0.59472,0
20140424,0.59472,0
20140425,0.59472,0
20140426,0.59472,0
20140427,1.04784,0
20140428,0.59472,0
20140429,0.59472,0
20140430,0.36816,0
20140501,1.04784,0
20140502,0.36816,0
20140503,2.80368,0
20140504,6.42864,0
20140505,5.5224,0
20140506,2.32224,0
20140507,1.21776,0
20140508,1.44432,0
20140509,13.3104,0
20140510,9.31728,0
20140511,3.65328,0
20140512,2.80368,0
20140513,2.124,0
20140514,1.44432,0
20140515,#VALUE!,0
20140516,0.82128,0
20140517,1.04784,0
20140518,0.82128,0
20140519,0.82128,0
20140520,2.86032,0
20140521,0.59472,0
20140522,0.36816,0
20140523,0.59472,0
20140524,0.59472,0
20140525,0.59472,0
20140526,0.36816,0
20140527,0.59472,0
20140528,0.36816,0
20140529,1.2744,0
20140530,0.59472,0
20140531,0.59472,0
20140601,1.72752,0
20140602,0.36816,0
20140603,1.92576,0
20140604,2.15232,0
20140605,1.18944,0
20140606,0.93456,0
20140607,0.79296,0
20140608,0.82128,0
20140609,0.93456,0
20140610,0.36816,0
20140611,0.5664,0
20140612,0.31152,0
20140613,0.76464,0
20140614,2.124,0
20140615,2.80368,0
20140616,2.35056,0
20140617,2.35056,0
20140618,3.93648,0
20140619,8.04288,0
20140620,21.24,0
20140621,47.94576,0
20140622,64.93776,0
20140623,53.3832,0
20140624,77.08704,0
20140625,24.38352,0
20140626,19.05936,0
20140627,14.3016,0
20140628,10.08192,0
20140629,7.67472,0
20140630,14.49984,0
20140701,14.55648,0
20140702,8.75088,0
20140703,11.72448,0
20140704,8.18448,0
20140705,7.10832,0
20140706,6.59856,0
20140707,6.25872,0
20140708,7.53312,0
20140709,9.71376,0
20140710,13.84848,0
20140711,21.83472,0
20140712,29.53776,0
20140713,61.05792,0
20140714,236.72688,0
20140715,280.368,0
20140716,346.72176,0
20140717,260.28912,0
20140718,161.11248,0
20140719,100.28112,0
20140720,285.01248,0
20140721,207.98208,0
20140722,542.35632,0
20140723,209.87952,0
20140724,504.804,0
20140725,203.196,0
20140726,123.81504,0
20140727,250.37712,0
20140728,423.07248,0
20140729,177.16992,0
20140730,226.78656,0
20140731,176.0088,0
20140801,282.43536,0
20140802,308.57472,0
20140803,272.52336,0
20140804,342.19056,0
20140805,339.9816,0
20140806,392.60016,0
20140807,346.75008,0
20140808,271.3056,0
20140809,95.97648,0
20140810,130.49856,0
20140811,175.83888,0
20140812,135.53952,0
20140813,130.32864,0
20140814,87.73536,0
