date,storage,reservoir level,observed inflow,observed outflow,simulated inflow,simulated outflow,simulated precipitation,simulated evapotranspiration,simulated storage,precipitation,evapotranspiration,soil moisture
1/17/2019,14.94,2276.22,4.64448,9.912,8.655,8.655,0,0,0,0,0,117
1/18/2019,14.91,2276.16,5.29584,14.16,7.935,7.935,0,0,0,0,0,117
1/19/2019,14.87,2276.1,5.32416,14.16,7.994,7.994,0,0,0,0,0,117
1/20/2019,14.84,2276.04,5.29584,14.16,7.887,7.887,0,0,0,0,0,117
1/21/2019,14.81,2275.98,5.32416,14.16,7.04,7.04,0,0,0,0,0,117
1/22/2019,14.77,2275.92,5.3808,14.16,7.042,7.042,0,0,0,0,0,117
1/23/2019,14.74,2275.86,5.40912,14.16,7.175,7.175,0,0,0,0,0,117
1/24/2019,14.71,2275.8,5.40912,14.16,6.853,6.853,0,0,0,0,0,117
1/25/2019,14.7,2275.79,5.40912,5.29584,6.327,6.327,0,0,0,0,0,117
1/26/2019,14.71,2275.81,5.46576,0,5.871,5.871,0,0,0,0,0,117
1/27/2019,14.73,2275.83,5.49408,0,5.784,5.784,0,0,0,0,0,117
1/28/2019,14.73,2275.84,5.8056,2.124,5.739,5.739,0,0,0,0,0,117
1/29/2019,14.73,2275.84,5.49408,3.54,5.667,5.667,0,0,0,0.031062473,0,117
1/30/2019,14.71,2275.81,4.98432,8.41104,5.18,5.18,0,0,0,0,0,117
1/31/2019,14.68,2275.75,5.3808,14.16,4.859,4.859,0,0,0,0,0,117
2/1/2019,14.65,2275.69,5.40912,14.16,4.73,4.73,0,0,0,0,0,117
2/2/2019,14.62,2275.63,5.60736,14.16,4.53,4.53,0,0,0,0,0,117
2/3/2019,14.58,2275.57,5.57904,14.16,4.082,4.082,0,0,0,0,0,117
2/4/2019,14.55,2275.51,5.60736,14.16,4.068,4.068,0,0,0,0,0,117
2/5/2019,14.51,2275.44,3.8232,14.16,3.838,3.838,0,0,0,0,0,117
2/6/2019,14.49,2275.4,4.41792,9.43056,3.803,3.803,0,0,0,0,0,117
2/7/2019,14.48,2275.37,3.85152,7.08,3.854,3.854,0,0,0,0,0,117
2/8/2019,14.46,2275.34,3.87984,7.08,3.602,3.602,0,0,0,0,0,117
2/9/2019,14.44,2275.31,3.85152,7.08,3.38,3.38,0,0,0,0,0,117
2/10/2019,14.42,2275.26,3.8232,10.62,21.04,21.04,0,0,0,9.272617817,1.9,120
2/11/2019,14.38,2275.19,3.79488,14.16,75.16,48,0,0,0.0828835228,14.97519279,1.08,124
2/12/2019,14.34,2275.12,3.8232,14.16,19.11,46.26,0,1040,0,0,0.521,120
2/13/2019,14.3,2275.05,3.79488,14.16,9.669,9.669,0,0,0,0,0.323,118
2/14/2019,14.26,2274.98,3.85152,14.16,7.72,7.72,0,0,0,0,0.289,117
2/15/2019,14.23,2274.91,3.90816,14.16,7.362,7.362,0,0,0,0,0.278,117
2/16/2019,14.17,2274.81,4.27632,19.824,7.453,7.453,0,0,0,0,0.179,117
2/17/2019,14.05,2274.58,3.9648,42.48,7.589,7.589,0,0,0,0,0.00501,117
2/18/2019,13.94,2274.38,3.05856,36.27792,7.705,7.705,0,0,0,0,0,117
2/19/2019,13.93,2274.35,3.85152,7.08,8.193,8.193,0,0,0,0.063952148,0.449,116
2/20/2019,13.89,2274.28,3.87984,14.16,8.084,8.084,0,0,0,0,0,116
2/21/2019,13.84,2274.2,2.124,14.16,8.234,8.234,0,0,0,0,0,116
2/22/2019,13.8,2274.12,2.09568,14.16,8.26,8.26,0,0,0,0,0,116
2/23/2019,13.76,2274.04,2.124,14.16,8.42,8.42,0,0,0,0,0,116
2/24/2019,13.7,2273.93,2.57712,19.824,8.416,8.416,0,0,0,0,0,116
2/25/2019,13.64,2273.82,2.63376,19.824,8.527,8.527,0,0,0,0,0,116
2/26/2019,13.57,2273.69,1.9824,22.656,8.488,8.488,0,0,0,0,0,116
2/27/2019,13.5,2273.56,1.95408,22.656,8.633,8.633,0,0,0,0,0.0143,116
2/28/2019,13.43,2273.43,1.50096,22.17456,8.665,8.665,0,0,0,0,0.499,116
3/1/2019,13.36,2273.3,1.2744,21.948,8.629,8.629,0,0,0,0,0.511,115
3/2/2019,13.28,2273.15,1.04784,23.59056,8.65,8.65,0,0,0,0,0.415,115
3/3/2019,13.2,2272.99,0.82128,25.488,9.068,1,0,0,0.02461785417,1.81868352,0.678,116
3/4/2019,13.11,2272.83,1.38768,25.488,8.724,1,0,320,0.04816920541,0,0.621,115
3/5/2019,13.04,2272.68,0.96288,23.364,8.83,1,80.1,392.7,0.07204192012,0.437585056,0.281,115
3/6/2019,12.96,2272.54,1.95408,22.656,8.608,1,0,915.2,0.09524365615,0,0.714,115
3/7/2019,12.89,2272.4,1.92576,22.656,8.517,1,0,1277,0.1181275602,0,0.865,114
3/8/2019,12.82,2272.26,1.89744,22.656,8.474,1,0,1500,0.1408702056,0,0.759,113
3/9/2019,12.74,2272.12,1.86912,22.656,8.32,1,0,2080,0.1631537603,0,1.03,112
3/10/2019,12.67,2271.98,1.95408,22.656,8.326,1,0,2056,0.1854020003,0.025580859,0.911,111
3/11/2019,12.6,2271.83,0.93456,22.656,8.529,1,134.7,1012,0.2083565337,0.156426612,0.48,111
3/12/2019,12.52,2271.68,0.90624,22.656,8.21,1,0,2342,0.2302869417,0,1.13,110
3/13/2019,12.44,2271.53,0.93456,22.656,7.967,1,0,3441,0.2514051124,0,1.26,108
3/14/2019,12.37,2271.38,0.90624,22.656,8.029,1,0,2794,0.2727704858,0,0.904,107
3/15/2019,12.29,2271.23,0.87792,22.656,7.931,1,0,3034,0.2938180271,0,1.35,106
3/16/2019,12.2,2271.05,1.5576,28.32,7.593,1,0,4061,0.3137708138,0,1.25,105
3/17/2019,12.2,2270.89,1.2744,24.29856,7.237,1,0,4431,0.3326641605,0,1.32,104
3/18/2019,12.05,2270.74,1.416,22.656,7.151,1,0,4139,0.3512749899,0,1.83,102
3/19/2019,11.97,2270.59,1.44432,22.656,6.547,1,0,4427,0.3679788273,0,1.66,100
3/20/2019,11.9,2270.44,1.38768,22.656,6.489,1,1124,1797,0.3849298673,0.938559741,0.506,100
3/21/2019,11.75,2270.13,1.44432,48.62544,6.067,1,4937,2930,0.4004683206,3.805566072,0.588,104
3/22/2019,11.59,2269.8,1.33104,50.976,5.517,1,1885,2952,0.413887894,1.377059579,1.68,103
3/23/2019,11.43,2269.47,1.78416,50.976,3.193,0,0,4949,0.4237760007,0,2.41,101
3/24/2019,11.31,2269.23,1.81248,36.816,2.025,0,0,6005,0.4294263474,0,2.22,98.6
3/25/2019,11.15,2268.89,1.92576,52.392,2,0,0,5680,0.4354298407,0,1.73,96.9
3/26/2019,10.98,2268.54,1.1328,52.392,2.127,0,0,5162,0.4417864807,0,1.57,95.3
3/27/2019,10.82,2268.19,1.10448,65.136,2.257,0,0,4684,0.4484962674,0,1.64,93.7
3/28/2019,10.65,2267.84,1.5576,52.392,2.349,0,0,4560,0.4555592007,0,1.69,92
3/29/2019,10.49,2267.49,1.416,51.684,2.1,0,0,5010,0.4615626941,0,1.74,90.3
3/30/2019,10.33,2267.14,1.38768,51.684,2.23,0,0,4369,0.4682724808,0,2.28,88
3/31/2019,10.21,2266.88,1.33104,37.524,2.566,0,6359,3195,0.4763948541,4.076916099,1.05,90.9
4/1/2019,10.13,2266.71,0.9912,23.364,2.258,0,0,5108,0.4831046408,0,2.69,88.2
4/2/2019,10.06,2266.54,1.18944,22.656,1.556,0,0,5576,0.4876955475,0,2.22,86
4/3/2019,9.99,2266.39,1.30272,19.824,2.819,0,10930,2403,0.4965242141,6.82303381,0.864,91.8
4/4/2019,9.92,2266.23,1.24608,21.24,1.922,0,0,6610,0.5021745608,0,2.67,89.1
4/5/2019,9.84,2266.07,1.21776,21.24,1.542,0,0,6533,0.5067654675,0,2.93,86.2
4/6/2019,9.78,2265.93,0.8496,17.7,1.335,0,0,6982,0.5102969342,0,2.77,83.4
4/7/2019,9.74,2265.84,1.89744,11.328,1.311,0,0,6767,0.5141815475,0,3.03,80.3
4/8/2019,9.7,2265.75,1.86912,11.328,1.329,0,0,6098,0.5180661608,0,2.6,77.7
4/9/2019,9.64,2265.61,1.72752,18.408,1.607,0,2717,2987,0.5230102142,1.584443808,1.67,77.7
4/10/2019,9.48,2265.26,1.416,48.62544,1.594,0,8734,5210,0.5279542675,5.114808038,1.62,81
4/11/2019,9.33,2264.91,1.10448,48.144,1.295,0,0,7625,0.5314857342,0,2.95,78.1
4/12/2019,9.17,2264.54,1.58592,50.976,2.319,0,13210,3291,0.5389018142,7.62857151,0.907,84.6
4/13/2019,9.01,2264.17,1.5576,50.976,1.666,0,0,6273,0.5438458675,0,2.66,81.9
4/14/2019,8.84,2263.79,0.79296,50.976,1.618,0,0,5542,0.5487899209,0,2.34,79.6
4/15/2019,8.68,2263.41,1.35936,50.976,1.507,0,0,6074,0.5530276809,0,2.03,77.5
4/16/2019,8.52,2263.03,1.30272,50.976,1.381,0,0,6934,0.5569122942,0,3.51,74
4/17/2019,8.36,2262.64,1.6992,50.976,1.353,0,0,6626,0.5607969076,0,2.73,71.3
4/18/2019,8.2,2262.26,3.17184,50.976,2.63,0,17150,2181,0.5692724276,9.434421211,0.817,79.6
4/19/2019,8.1,2262.01,6.45696,36.816,2.039,7,5732,3468,0.5544402676,3.075020313,1.1,81.6
4/20/2019,8.12,2262.05,31.32192,22.656,76.25,7,43500,3147,0.7670345612,24.13263297,2.36,98.9
4/21/2019,8.11,2262.04,24.61008,22.656,117.6,7,54880,1836,1.106408508,22.70642614,1.07,114
4/22/2019,8.1,2262,20.56032,22.656,25.3,7,11100,4448,1.162558829,3.30193162,1.44,115
4/23/2019,8.07,2261.94,18.23808,22.656,45.73,7,43590,5936,1.281922402,12.37794256,2.44,119
4/24/2019,8.05,2261.88,18.20976,22.656,12.91,0,5758,4147,1.321474829,1.492636621,1.33,118
4/25/2019,8.03,2261.82,18.18144,22.656,6.496,0,0,17720,1.340897896,0,3.73,113
4/26/2019,8,2261.75,16.90704,22.656,5.129,0,0,15180,1.355730056,0,3.12,109
4/27/2019,7.97,2261.67,15.63264,22.656,4.733,0,0,14010,1.369855922,0,2.96,106
4/28/2019,7.93,2261.58,15.74592,24.072,4.923,0,8148,5618,1.385041229,2.01019749,1.29,107
4/29/2019,7.89,2261.47,14.5848,25.488,13.34,0,36620,10220,1.426359389,8.932967663,1.47,114
4/30/2019,7.9,2261.49,31.26528,25.488,8.998,0,26200,5741,1.454611122,6.163556814,1.68,117
5/1/2019,7.88,2261.45,23.56224,25.488,6.196,0,8602,5341,1.473681042,1.977066606,1.9,116
5/2/2019,7.87,2261.42,16.59552,16.992,5.291,0,0,19520,1.489219496,0,3.68,112
5/3/2019,7.86,2261.39,13.76352,14.16,5.181,7,0,20170,1.482862856,0,3.59,108
5/4/2019,7.83,2261.31,12.99888,19.824,5.276,7,0,16210,1.477212509,0,2.81,106
5/5/2019,7.79,2261.23,12.97056,19.824,5.115,21,0,20300,1.427771976,0,3.6,102
5/6/2019,7.76,2261.14,11.69616,19.824,5.6,63,2115,5005,1.252611229,0.459609129,0.585,102
5/7/2019,7.67,2260.9,19.31424,45.76512,5.32,76,0,11110,1.036485468,0,2.76,99.1
5/8/2019,7.57,2260.64,18.94608,48.144,5.604,48,14580,6593,0.9075869348,4.600882769,2.09,102
5/9/2019,7.55,2260.6,46.50144,48.144,5.834,48,9001,2924,0.7790415479,3.176518142,0.647,104
5/10/2019,7.53,2260.54,43.98096,48.144,5.443,48,0,8216,0.6490835744,0,2.3,102
5/11/2019,7.5,2260.46,41.46048,48.144,5.46,48,0,5954,0.5187724542,0,2.67,99.1
5/12/2019,7.5,2260.46,51.48576,48.144,40.78,48,25340,2690,0.4975836541,14.89340162,1.28,110
5/13/2019,7.44,2260.3,31.4352,48.144,12.02,48,2457,863.3,0.3881081873,1.508288383,0.536,111
5/14/2019,7.5,2260.46,41.17728,48.144,7.521,48,130.9,966.8,0.2644362244,0.117319968,0.453,110
5/15/2019,7.31,2259.97,28.12176,50.976,7.529,48,5192,1304,0.1411174082,5.621249676,1.79,113
5/16/2019,7.25,2259.81,6.71184,22.656,107.2,48,10220,785,0.3222110192,19.38175535,1.82,121
5/17/2019,7.22,2259.71,13.90512,22.656,26.18,48,0,4846,0.2554309844,0,3.36,115
5/18/2019,7.19,2259.63,16.284,22.656,12.89,48,3685,832.1,0.1483922296,4.099137425,1.24,117
5/19/2019,7.16,2259.55,16.25568,22.656,9.836,38,2205,598.6,0.06254227477,3.953563929,1.18,118
5/20/2019,7.12,2259.45,13.8768,22.656,9.295,21,1038,425.2,0.02683561524,4.125686765,2,118
5/21/2019,7.1,2259.38,17.47344,22.656,10.76,19.56,626.8,199.2,0,5.323303968,1.7,119
5/22/2019,7.08,2259.32,18.66288,22.656,18.01,18.01,0,0,0,7.449928641,2.22,120
5/23/2019,7.05,2259.25,17.44512,22.656,19.9,19.9,0,0,0,7.283572674,2.28,120
5/24/2019,7.01,2259.15,19.9656,28.80144,62.23,20,0,0,0.1288632189,13.12026405,2.04,123
5/25/2019,6.97,2259.02,18.49296,30.92544,65.52,19,5874,672.7,0.2710047524,12.13763295,1.99,124
5/26/2019,6.89,2258.82,13.76352,33.984,24.26,19,2369,1550,0.2870729258,2.534894288,2.55,120
5/27/2019,6.84,2258.67,13.33872,25.488,43.31,19,10280,1335,0.3616221873,10.29113206,1.59,122
5/28/2019,6.78,2258.5,8.24112,25.488,21.23,19,122.9,1437,0.3683319739,0.095495597,1.36,118
5/29/2019,6.72,2258.32,7.02336,25.488,47.58,19,13740,1672,0.4559123474,11.03678298,2.09,121
5/30/2019,6.65,2258.14,5.60736,24.072,26.58,19,8478,1002,0.4792200274,5.583549798,0.803,122
5/31/2019,6.59,2257.96,4.3896,22.656,21.36,19,5859,1199,0.4866361075,3.721959084,0.9,121
6/1/2019,6.53,2257.8,7.39152,22.656,20.65,19,1605,1264,0.4919333075,1.016266376,1.14,119
6/2/2019,6.48,2257.64,6.54192,22.656,20.8,19,162,2330,0.4972305075,0.09101443,0.854,117
6/3/2019,6.41,2257.45,3.08688,22.656,21.2,19,1637,2781,0.5039402942,0.985292226,1.48,116
6/4/2019,6.34,2257.25,1.92576,45.312,21.21,19,0,7397,0.5102969342,0,3.16,113
6/5/2019,6.28,2257.05,1.89744,22.656,21.8,19,0,4956,0.5187724542,0,2.82,110
6/6/2019,6.21,2256.86,2.77536,21.948,142.7,19,37060,1070,0.8973456815,21.75205708,0.805,121
6/7/2019,6.17,2256.74,8.60928,19.824,46.34,29,3341,956.4,0.9503176815,1.209864169,0.568,120
6/8/2019,6.13,2256.64,10.84656,19.824,29.25,29,0,17080,0.9506708282,0,4.05,115
6/9/2019,6.08,2256.48,4.13472,19.824,26.06,33,0,7509,0.9291288815,0,2.7,112
6/10/2019,6.02,2256.31,3.00192,21.948,27.49,37,17240,2884,0.9005240015,5.966986299,0.856,116
6/11/2019,5.96,2256.14,2.9736,19.824,133,37,54190,4661,1.195401469,19.36561418,2.08,122
6/12/2019,6.95,2258.98,4.13472,19.824,63.01,37,30630,3300,1.275565762,8.496254355,1.37,123
6/13/2019,5.95,2256.1,35.31504,19.824,58.16,37,35920,6247,1.341251042,9.365366995,2.19,123
6/14/2019,6,2256.26,39.84624,19.824,45.77,37,29580,2036,1.369149629,7.367215157,0.496,124
6/15/2019,6.06,2256.44,42.08352,19.824,70.22,37,45200,2578,1.471915309,11.09182739,0.765,125
6/16/2019,6.12,2256.6,39.87456,19.824,39.45,37,3043,5451,1.479331389,0.742936894,1.81,120
6/17/2019,6.14,2256.66,28.68816,19.824,34.72,28,1746,1840,1.499813896,0.437994495,0.382,118
6/18/2019,6.11,2256.56,10.81824,19.824,33.77,19,442,6035,1.544663523,0.112103578,0.459,117
6/19/2019,6.1,2256.53,18.63456,19.824,33.85,19,11350,9300,1.589866296,2.498757988,2.49,116
6/20/2019,6.08,2256.49,15.63264,17.92656,34.22,19,2330,5528,1.636481656,0.531493366,1.01,115
6/21/2019,6.08,2256.49,19.17264,16.992,34.55,19,478.1,2674,1.683803309,0.112103578,0.231,115
6/22/2019,6.07,2256.46,15.80256,16.992,129.1,19,90260,6046,2.022470963,18.40114272,1.56,122
6/23/2019,6.12,2256.59,33.67248,16.992,53.99,19,18510,6270,2.12982755,3.234347224,1.53,120
6/24/2019,6.19,2256.79,41.51712,16.992,49.86,19,44250,12360,2.22517715,7.293261766,2.58,120
6/25/2019,6.28,2257.05,48.37056,16.992,40.37,19,11350,10110,2.290156137,1.779349074,1.82,118
6/26/2019,6.33,2257.22,38.68512,16.992,43.96,19,42710,12380,2.367495257,6.556196094,2.33,119
6/27/2019,6.39,2257.38,37.55232,16.992,39.49,19,0,23870,2.429295924,0,2.32,115
6/28/2019,6.42,2257.48,30.67056,16.992,39.34,19,9552,11490,2.491096591,1.437779456,1.35,115
6/29/2019,6.42,2257.48,16.65216,14.4432,39.39,19,1396,9415,2.553250404,0.1942195,0.331,114
6/30/2019,6.42,2257.47,15.23616,14.16,39.52,27,5708,5642,2.591390244,0.766898789,0.629,114
7/1/2019,6.43,2257.51,20.9568,14.16,39.59,28,13740,6450,2.627058058,1.870872363,0.849,115
7/2/2019,6.5,2257.69,36.64608,14.16,39.41,28,6589,14330,2.661666431,0.909586877,1.23,115
7/3/2019,6.51,2257.72,19.45584,14.16,44.11,20,49630,3633,2.736533524,6.719266772,0.578,119
7/4/2019,6.59,2257.97,44.66064,14.16,50.34,19,57730,841.2,2.834355151,7.617132723,0.106,122
7/5/2019,6.73,2258.36,61.42608,14.16,90.12,19,98770,6799,3.054718672,12.56849241,1.12,124
7/6/2019,7.05,2259.25,120.67152,14.16,558.8,19,379000,8246,4.714508008,45.23987293,1.07,129
7/7/2019,8.08,2261.97,355.44432,14.16,254.6,19,209400,21360,5.438458675,16.8632226,1.97,128
7/8/2019,8.91,2263.94,286.08864,14.16,94.82,19,43700,5069,5.671535476,3.106803566,0.384,125
7/9/2019,9.37,2265.01,169.46688,14.16,78.78,19,124400,6239,5.85870321,8.487619758,0.39,125
7/10/2019,9.71,2265.78,128.37456,14.16,236.2,19,352600,10200,6.533213344,23.41114712,0.608,128
7/11/2019,10.2,2266.85,174.47952,14.16,122.3,19,171200,29630,6.854576811,10.33222342,1.91,126
7/12/2019,10.51,2267.52,117.72624,14.16,68.21,19,32970,20680,7.006429878,1.855892718,1.58,122
7/13/2019,10.73,2268.01,90.99216,14.16,57.43,19,38930,20750,7.122968278,2.24715665,1.65,119
7/14/2019,10.87,2268.31,63.06864,14.16,54.46,19,0,72100,7.228912278,0,0.869,117
7/15/2019,10.96,2268.5,46.04832,14.16,82.53,28,198400,15280,7.401954145,10.89207935,0.86,122
7/16/2019,11.09,2268.76,56.89488,14.16,60.15,43,5579,21080,7.451394679,0.254840396,0.533,119
7/17/2019,11.18,2268.95,46.07664,14.16,57.95,43,86080,35600,7.500835212,4.621082485,1.45,120
7/18/2019,11.27,2269.14,46.55808,14.16,79.42,43,184400,42410,7.617373612,9.805488095,2.01,121
7/19/2019,11.33,2269.27,37.2408,14.16,102.2,43,227100,20200,7.804541346,11.9102273,0.971,124
7/20/2019,11.59,2269.8,142.95936,56.64,286,43,515000,25650,8.563806681,26.38683653,1.25,127
7/21/2019,11.93,2270.5,213.07968,97.93056,275.3,43,468600,45390,9.287757348,22.14986193,2.13,128
7/22/2019,12.27,2271.19,251.36832,136.30416,274.1,43,497300,33310,10.00817655,21.82758927,1.76,128
7/23/2019,12.74,2272.11,297.30336,141.6,389.2,50,722200,11600,11.06761655,29.55240631,0.494,130
7/24/2019,13.22,2273.03,301.77792,141.6,141.7,51,149600,27190,11.35013389,5.591604352,0.895,127
7/25/2019,13.33,2273.23,179.4072,141.6,103.7,53,210400,9410,11.51258135,7.729562879,0.329,126
7/26/2019,13.29,2273.16,174.5928,184.08,266.6,54,655800,65190,12.18002855,23.74742603,2.23,127
7/27/2019,13.33,2273.24,215.03376,198.24,122.7,54,198000,19830,12.39544802,6.828776836,0.713,125
7/28/2019,13.34,2273.26,157.3176,151.03056,87.5,32,11830,30400,12.56495842,0.390130298,0.626,121
7/29/2019,13.2,2273,98.8368,141.6,80.09,16,68870,36800,12.76272055,2.266372174,1.77,119
7/30/2019,13.18,2272.96,89.15136,93.22944,84.48,16,203400,24380,12.97814002,6.701287508,0.778,121
7/31/2019,13.33,2273.23,95.91984,46.02,79.79,16,80150,56410,13.17237069,2.619229279,1.86,119
8/1/2019,13.45,2273.46,79.06944,35.99472,79.64,16,6249,14390,13.36660136,0.165680185,0.208,118
8/2/2019,13.59,2273.72,66.52368,18.18144,79.77,16,12660,31290,13.56083202,0.380549036,0.362,117
8/3/2019,13.67,2273.88,59.16048,28.32,80.13,16,76970,33400,13.75859416,2.35421434,1.2,118
8/4/2019,13.89,2274.28,102.32016,29.028,80.49,16,77970,22960,13.95635629,2.427262962,1.01,118
8/5/2019,14.14,2274.74,113.22336,29.1696,192.5,21,638500,28620,14.50020216,19.39020193,0.789,124
8/6/2019,14.97,2276.27,321.48864,28.8864,258.4,22,739200,37040,15.24887309,21.7294836,1.13,127
8/7/2019,16.36,2278.8,521.56944,60.34992,1372,22,3147000,47780,19.4760387,88.34808922,1.85,131
8/8/2019,17.96,2281.53,835.38336,310.07568,2889,1668,7077000,33670,23.45247017,159.3431702,1.08,134
8/9/2019,13.97,2281.3,2166.08352,2208.36528,3659,3769,9588000,65100,23.45247017,182.5918884,1.51,134
8/10/2019,14.77,2282.61,3186.31152,2919.31056,2426,2487,5392000,99300,23.45247017,102.6613808,1.94,134
8/11/2019,13.3,2280.18,2947.65888,3426.72,1301,1332,2730000,81080,23.45247017,52.01624584,1.79,133
8/12/2019,13.65,2280.77,1640.97408,1523.36112,497.5,506.8,850600,52230,23.45247017,16.21293473,1.18,130
8/13/2019,18.93,2283.1,1132.03536,659.62944,275.1,282,693100,103700,23.45247017,13.23050423,1.71,128
8/14/2019,18.6,2282.58,850.36464,954.61056,157,160.1,320300,47090,23.45247017,6.092996955,0.892,125
8/15/2019,18.75,2282.81,537.91008,487.33056,197.7,205.9,787600,76450,23.45247017,15.01594245,1.43,126
8/16/2019,19.26,2283.61,350.54496,178.18944,127.9,130.2,220500,17170,23.45247017,4.166499496,0.283,124
8/17/2019,19.34,2283.73,280.33968,251.34,204.4,228.8,861100,47490,23.4065611,16.44116521,0.871,126
8/18/2019,19.24,2283.58,190.96176,219.48,132.2,140.1,272600,27600,23.39243524,5.22235167,0.65,125
8/19/2019,19.38,2283.79,181.50288,133.33056,312.5,327.3,1289000,13850,23.39243524,24.64404035,0.24,129
8/20/2019,19.39,2283.81,177.65136,169.92,449,467.2,1603000,29970,23.39243524,30.59565353,0.684,130
8/21/2019,19.36,2283.76,162.72672,169.92,235.2,241.9,607700,31670,23.39243524,11.64528131,0.709,129
8/22/2019,19.36,2283.76,119.0856,115.63056,146.7,147.5,99530,30390,23.39243524,1.94778344,0.878,124
8/23/2019,19.43,2283.86,138.06,113.28,131.2,134,288100,43620,23.39243524,5.545953155,0.709,123
8/24/2019,19.46,2283.92,130.24368,113.988,154.9,160,550000,104800,23.39243524,10.54440463,2.14,123
8/25/2019,19.38,2283.79,146.4144,170.628,128.5,127.4,36670,124800,23.39243524,0.662860751,0.74,120
8/26/2019,19.39,2283.81,121.71936,113.988,152.2,158.2,550000,29560,23.39243524,10.46966405,0.55,123
8/27/2019,19.43,2283.86,168.2208,154.11744,226.8,252.7,901000,44660,23.3429947,17.20241404,1.05,126
8/28/2019,19.52,2284,275.92176,242.61744,148.1,162.8,261400,28960,23.30768004,5.01496166,0.593,124
8/29/2019,19.3,2283.66,299.9088,368.868,132.2,133,93980,25250,23.30768004,1.823937029,0.744,122
8/30/2019,19.34,2283.73,188.97936,170.628,137.5,116.8,375900,90460,23.37830937,7.171640754,1.68,122
8/31/2019,19.43,2283.86,201.78,170.628,141.5,141.2,408400,91470,23.39243524,7.771008253,1.7,122
9/1/2019,19.4,2283.82,165.55872,170.628,131,131.6,120500,61250,23.39243524,2.34968394,1.16,120
9/2/2019,19.43,2283.87,156.55296,142.308,220.7,230.5,901000,49540,23.39243524,17.20974198,1.27,124
9/3/2019,19.49,2283.96,238.22784,215.45856,153.4,156.8,330000,30200,23.39243524,6.335274339,0.642,124
9/4/2019,19.43,2283.87,324.972,340.548,263.4,274.3,1027000,79530,23.39243524,19.63849568,1.56,126
9/5/2019,19.02,2283.23,621.96384,754.728,391.8,407.7,1414000,46080,23.39243524,27.03853464,0.709,129
9/6/2019,19.15,2283.43,688.77072,642.63744,267.3,275.5,775300,67660,23.39243524,14.84428453,1.52,128
9/7/2019,19.39,2283.81,774.32544,689.81856,306.6,318,1048000,62450,23.39243524,19.99629635,1.05,129
9/8/2019,19.39,2283.81,774.32544,689.81856,255.8,264.5,791000,43100,23.39243524,15.08389986,0.909,128
9/9/2019,19.26,2283.61,657.53376,737.028,305.4,317.3,1042000,17500,23.39243524,19.90299582,0.368,129
9/10/2019,19.08,2283.33,680.92608,737.028,185.7,189.3,366700,57550,23.39243524,6.986719251,1.24,126
9/11/2019,19.36,2283.76,484.04544,388.91856,151.4,151.8,68100,37330,23.39243524,1.301582068,0.849,122
9/12/2019,19.52,2284,296.14224,241.428,196.8,204.1,691500,63030,23.39243524,13.24099827,1.19,124
9/13/2019,19.36,2283.76,223.38816,270.93744,151.8,151.5,41910,66750,23.39243524,0.778282657,0.9,121
9/14/2019,19.46,2283.92,156.38304,118.71744,143.7,143.3,5238,37290,23.39243524,0.115375884,0.163,119
9/15/2019,19.52,2284,134.63328,113.988,141.4,141.7,99530,77920,23.39243524,1.867990613,2.18,117
9/16/2019,19.5,2283.97,111.18432,113.988,140.5,141.1,162400,106200,23.39243524,3.053054482,2.62,117
9/17/2019,19.52,2284,123.98496,113.988,140.3,153,220000,75800,23.35712057,4.206368044,1.51,118
9/18/2019,19.45,2283.89,94.164,113.988,139.8,152.4,209300,70120,23.32533737,4.042875886,1.21,119
9/19/2019,19.52,2284,89.68944,62.67216,139.9,148.2,235100,41240,23.30768004,4.479727983,0.858,120
9/20/2019,19.52,2284,124.66464,121.068,138.5,138.3,26110,46080,23.30768004,0.475196302,0.58,119
9/21/2019,19.52,2284,63.2952,59.69856,137.5,113.1,15660,47720,23.37830937,0.277841918,0.309,118
9/22/2019,19.52,2284,60.94464,57.348,136,124,0,171200,23.41009257,0,0.276,117
9/23/2019,19.51,2283.99,58.82064,57.348,161.1,177.6,555700,83270,23.3747779,10.55796671,1.44,121
9/24/2019,19.52,2284,63.06864,57.348,294.1,330.1,1167000,48190,23.30768004,22.28128505,0.869,126
9/25/2019,19.52,2284,98.6952,95.09856,166.2,165.8,41770,82360,23.30768004,0.778988015,1.64,121
9/26/2019,19.52,2284,82.18464,78.588,190.4,197.8,668300,35130,23.30768004,12.80861521,0.788,124
9/27/2019,19.52,2284,89.26464,85.668,145.5,145,5221,52740,23.30768004,0.128547043,0.605,120
9/28/2019,19.52,2284,91.10544,87.5088,136.4,165.9,114900,75800,23.2158619,2.182961553,2.18,118
9/29/2019,19.52,2284,105.26544,101.6688,133.2,657.8,31220,69980,21.6161075,0.586653113,0.114,118
9/30/2019,19.52,2284,72.216,68.61936,131.6,681,126900,55340,19.9421923,2.552056998,1.12,118
10/1/2019,19.52,2284,62.78544,59.1888,130,442,18150,80270,18.9886963,0.382260591,0.923,117
10/2/2019,19.47,2283.93,33.02112,45.0288,130.3,442,225800,49850,18.04226323,5.158786491,1.17,119
10/3/2019,19.43,2283.86,32.9928,45.0288,127.8,248,49760,65700,17.6749907,1.215436742,1.99,117
10/4/2019,19.39,2283.81,37.26912,45.0288,143.6,60,378600,44040,17.94338216,9.276405573,0.889,121
