time,sub1,sub2,sub3,sub4,sub5,sub6,sub7,sub8,sub9,sub10,sub11,sub12,sub13,sub14,sub15
25-03-2001,0,0,0,0,0,0,0,0,0,0.122992046,4.819860935,0,0,0.441463385,0.477749508
26-03-2001,0,0,0,0,0,0,0,0,1.076806002,0,1.110857487,1.489413626,0.717794637,1.663056851,3.489794499
27-03-2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206094273,0.097788402
28-03-2001,0,0,0,0,0,0,0.184071481,0,0.009791428,0,0,0.227298856,0,0.05206461,0
29-03-2001,0,0,0,0,0,0,0,0,0,1.807681322,0,0,0,0.304331677,0
30-03-2001,0,0,0,0.473355799,0.506003936,0,0.651876514,0,1.218961527,0,0,0,0,0.039082548,1.103760084
31-03-2001,0,0,0,0.06615594,0,0,0,0,0.242104655,16.62150527,1.950911522,0,6.265908321,2.268637466,13.82050227
01-04-2001,0,0,0,0,0,0,0,0,0.586086682,0.169347167,0,4.144529819,0,0.641279325,0.349175572
02-04-2001,0,0,0.867377818,0.055811927,0.408744574,0,0.22869726,0,0.01923368,0,0,5.139291421,0,0.273909952,0
03-04-2001,0,3.055865765,0,0,0,0,0.196375807,0.75,0,0,0,2.802382231,0,0.115223672,0
04-04-2001,2.817355484,0,2.491025209,0,0,0,1.463407834,0,0,0,0,2.050523758,0,0.084309995,0
05-04-2001,0,0,0.233443484,0,0,0,0,0.232122526,0,0,0,0,0,0.160204223,0
06-04-2001,0,0,0,0,0,0,0,0,0.110854427,1.088092566,0,1.485049486,0.01393727,0.191062093,1.483996232
07-04-2001,0,0.110186242,0.12473464,0,0,0,0,0,0,0.8842659,0,5.789258957,0.412037214,0.296650112,0.958201488
08-04-2001,0,0.688664019,0.548463404,0,0,0,0.017152296,0.076362453,0,0,0,0.888560236,0,0.570548385,0.017912154
09-04-2001,0.066147186,0.660850108,1.632525615,0.014707982,0.756728192,0,0.13150092,0.810063839,0.233104473,0.988382518,0,0.931593478,0,0.255299703,0.54706351
10-04-2001,0,0,1.851436347,0.368305286,0,0,0,0,1.079562048,2.877990723,0.093299717,0,0,1.570804091,1.877226407
11-04-2001,0,0,3.869632929,0,1.726842205,0.169198766,2.190404455,2.753757,0.44318884,14.82308316,2.078049436,0,3.364748905,2.42529501,5.185071976
12-04-2001,7.17337155,0.415516466,17.235669,16.03538453,1.446553767,29.48826408,5.982604578,11.64559191,9.640254727,51.6349538,8.69440794,0.34063828,16.32086825,9.243907682,17.58972988
13-04-2001,27.4015801,43.97882462,34.43672931,22.55782628,28.67184512,27.84374619,34.78568141,40.00429559,24.47268049,22.30724657,36.79886055,6.115698218,4.817589864,16.15473253,8.580634634
14-04-2001,2.209173962,9.509372711,5.937711144,4.659894193,14.49506426,0.760112703,12.27500554,24.2899127,5.960045558,12.58540916,8.043371677,4.769636631,9.268674016,6.371176481,4.018391984
15-04-2001,6.482060306,0.512954772,5.72273687,9.656408469,25.92937787,2.271753788,10.54917626,4.234640956,28.25399541,8.545286894,6.368452549,0.658555478,9.594628334,10.66652536,12.76398279
16-04-2001,1.155616559,0.826396823,5.141649976,4.815443176,7.275157293,0,1.351705194,16.70592532,14.57509363,8.383091837,0.264644891,1.047252677,3.073676825,3.920092272,13.48435178
17-04-2001,18.83236212,16.41370583,21.20249965,13.50810251,8.287516594,19.16593933,24.71780014,2.501293004,5.50312525,37.10906029,19.00776672,0,2.062837084,7.243889144,5.592357536
18-04-2001,9.669366706,0,0.848089864,3.416512094,2.731491794,1.201016188,2.099454115,0.351168334,13.83264886,4.421329498,0,0,0.525560816,5.180978428,6.888057441
19-04-2001,9.134779692,20.81023598,2.72731741,4.372613192,6.59000349,1.199734449,6.533917452,6.570744157,1.250782637,8.305893898,4.441949725,0,4.823161622,2.010476042,7.217445977
20-04-2001,0.663876191,1.31946528,6.027868489,3.754360097,3.520276427,7.275547504,6.002197782,2.883635402,2.451202964,0.134502545,0,0,0,1.039532713,3.967888214
21-04-2001,7.949216053,8.046271324,7.431418984,0.798473378,2.033166269,3.214776516,1.147781849,0.101816602,0.471663594,1.47377646,0,0,0,0,0.141693741
22-04-2001,0.817351326,0,0.826031255,1.702766313,7.726252556,0,6.042147915,0.860667169,0.114276375,1.23627308,0.084474258,0.804611087,0,0.13182371,0
23-04-2001,14.9183526,0.275465608,6.866720321,3.378476558,1.085699985,37.73536301,3.520081162,1.066470847,0.00700719,2.656278133,0,0,0,0.162825516,0
24-04-2001,0.914763033,0,0.31183663,0,0.518930574,0,1.041348457,0.931621909,0,1.281909674,0.557454705,0,0,0.21211682,0.236940583
25-04-2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-04-2001,0,0,0.071722418,0,0,0,0,0,0.895768397,0,0,0,0,0,0
27-04-2001,0,0,1.072718024,0,0,0,0,0,4.445123927,0,0,7.404785633,0,1.53096727,0
28-04-2001,0,0,0,0,0,0,0,0,8.830578266,0,0,28.26511478,0,1.247892031,0.134919226
29-04-2001,0,0,0,0,0,0,0,0,0.039022189,0,0,5.624965727,0,2.381886773,4.74099854
30-04-2001,0,0,0,0,0,0,0,0,0.672511596,0,0,14.13472462,0,1.154395717,0
01-05-2001,0,0.110186242,0,0.488528192,0,0,0.320703427,0,0.141227758,0,0,0,0,0.048679032,0.353504817
02-05-2001,0,0,0,0,0,0,0.042704731,0,0,0,0,0,0,0,0
03-05-2001,0,0,0.040019955,0,0.745030681,0,1.088258026,5.02671361,0.034971486,0,0,0,0,0,0
04-05-2001,12.77990431,0.152798817,0.946268022,0.595613062,0,1.704592347,1.09504875,7.431844711,2.432780528,0,0,0,0,0.052735614,0
05-05-2001,0.096203379,0.440744966,1.800762691,0.815540657,0.753110965,0,0.434998949,0,2.365288649,0.557030499,0,0.751858711,0,0.020521805,0.224767871
06-05-2001,1.103692606,1.993694067,2.268246804,4.242663562,6.047915876,8.375691414,6.427493532,4.071865797,6.970143055,9.220210016,6.551811218,7.569176495,1.794924259,11.18906566,15.72343724
07-05-2001,4.052932441,5.173380375,4.632614441,3.39085601,5.691491922,7.562963009,13.80956093,27.50493336,4.448202977,9.736884713,26.16400051,12.79682302,26.83015908,12.86720551,9.7883015
08-05-2001,0.185027078,0,1.552774191,0,0.766396125,4.483767509,2.385508776,0,0,0,0,2.223740339,0,0.678602185,0
09-05-2001,0.910095096,0,0,0,0,0,0,0,0.275468819,0,0,0,0,0,0
10-05-2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-05-2001,0,0,0,0,0,0,0,0,0.103853099,0,0,1.391256928,0,0.262899246,0
12-05-2001,0,0,0,0,0,0,0,0,1.081934826,0,0,6.397763133,0.421714395,1.253674656,0.617315769
13-05-2001,0,0,0.016772075,0.906083822,0,3.046128511,0.217372442,0,8.736093089,0,0,23.5918382,17.15672962,11.38637975,3.394128261
14-05-2001,0,0,0,0,0,0,0,0,0,0,0,2.223740339,0,0.339682886,0.230637838
15-05-2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-05-2001,0,0,0,0,0.319198072,0,0,0,0,0,0,0,0,0,0.860468467
17-05-2001,0,0,0.789788425,0,0,0,0,0,1.476685333,0,0,0,5.645720514,0.897991698,0
18-05-2001,0,0,0,0.701480468,0.735740185,1.354575872,2.589726408,0,0,0,0,0,0.490365823,0.854135036,1.786791464
19-05-2001,0,0,0.066477915,0.256664276,2.1468424,0,0.797261,0,0,2.416878104,0.465891331,0.107930116,0.057099467,0.919291598,1.947498562
20-05-2001,0.064322047,0,0.601804415,0.008815043,3.414178511,0,1.65591379,0,0.040184991,0.205036864,1.323224425,0.26982531,0,0.452352886,1.267219747
21-05-2001,0.02988464,0,1.518313969,0.222480059,0,0.71625936,1.084176838,2.115216106,0.856762576,1.516622625,0,0,0.102531026,0.246284591,0.184954399
22-05-2001,0,0,1.361605167,0.285575598,2.402995427,0,0,1.456776023,3.701956823,0.068345621,0,0.735589325,0.701391709,0.101069067,0
23-05-2001,0.043018799,0.898784041,0.680549741,0,0,0,0,3.353647232,0.290624188,0,0,0,0,0,0
24-05-2001,2.309564143,1.318811297,9.077867372,1.598190345,0,4.240087986,2.736650238,4.687568843,1.740113078,7.228140086,0,0,3.867664443,1.288405542,0.491310308
25-05-2001,1.612837773,2.209209919,0.671572646,0.371558443,0,0,0.085409462,1.801877134,0,1.026488468,0,0,0,0,0
26-05-2001,2.260840654,4.189940453,5.877577649,0.0625,0,0,2.17672581,6.156656265,0.388956833,1.197569877,0,0,0,0.795325518,0
27-05-2001,2.488100156,0.587570846,2.950634348,0.78125,0,0.832651496,1.079968611,7.855875015,0.225425934,3.76379104,0,6.787616253,0,0.225494372,1.402202487
28-05-2001,1.071815874,3.883693218,5.926392585,0.524013172,1.221194426,1.522788763,0.128114194,2.819996595,0.36214544,1.236044552,0.093299717,5.986281276,0,0.447018968,0.414174636
29-05-2001,0.067997456,4.955170155,6.155203102,1.006904881,0.827260653,2.221924782,3.435489655,10.64902531,3.131529286,6.003197372,0.387102872,16.83964133,0,0.48429738,1.130432049
30-05-2001,0.526838506,1.41673243,0.762506306,0.018384978,1.34800157,0,0.346128305,1.017951846,0.05546344,1.710814111,0,0.399192423,0.063177556,0.29212778,0.018705836
31-05-2001,1.373715464,0.256477386,0.67196071,0.963500718,0,4.546844006,0.171964254,3.193892449,2.795587174,2.566221058,0,0.176192194,0.066868062,0.206354115,0
01-06-2001,0,0,0,0.488528192,0,0,0,0,0,0,0,0,0,0,0
02-06-2001,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01092336,0.198378667
03-06-2001,0,0,0,0,2.197002093,0,1.509767711,0.619024545,11.44259783,13.04279244,7.064538002,3.976624548,9.77665625,9.440863541,4.16770984
04-06-2001,0.088481352,0,0,0,0,0,0.177695118,1.013932884,0.063819709,5.965418816,3.51976651,3.839525059,0.560420116,3.564503675,2.618381528
05-06-2001,0.267484009,0,0.346951127,0.288511066,0,0,0,0.397084773,0.502503312,0,0,2.28219533,4.674373835,0.634209533,0.513819965
06-06-2001,0.359463025,1.126705408,3.315632621,0.602186263,0,0,0,4.471511245,0.480621717,6.442909986,0,1.176038384,4.068103289,0.698455821,3.248334726
07-06-2001,0.317392081,3.431392193,1.155330539,0,0,0,0.019688976,8.940143779,0.020376071,9.409476995,0,1.25166893,0.375187119,1.035243613,0
08-06-2001,3.173161209,0.399594575,3.027557656,0.297697511,0,0,0,2.241016842,6.407322169,8.895057261,0.097387969,0,0,0.216795766,0.04201518
09-06-2001,2.892122835,1.821994543,1.407549262,0.300000012,0,0,0.678707143,5.795295537,0.184347903,4.105953872,0,5.263010502,0,0.475061346,0.04201518
10-06-2001,3.409680888,4.508480549,2.485614955,0.612691832,0,0.134298638,0.216379285,3.857217252,0.013965343,8.211907744,0,0,0,0.077111994,0.04201518
11-06-2001,8.003727842,2.570006132,3.689521224,1.419113727,0.380917956,0,1.728943855,10.35064033,0.244563331,14.3363117,0,0,0.288138449,1.28678182,0.665525382
12-06-2001,9.611860186,10.51818466,10.3725619,1.863002598,0.321957717,0.634767354,1.159930932,8.572517276,0.009198931,14.1760053,0,0,0,0.827881447,0.545561567
13-06-2001,22.55227804,21.52137375,15.17142242,3.781591652,0.632066001,2.200127602,4.119647652,20.82620573,0.384026391,22.51727565,0,3.622591972,0,1.042667287,0.447655042
14-06-2001,21.70480067,17.4421978,12.1601524,3.236038207,3.895326694,1.627120376,4.436403374,22.07786894,0.782508113,13.55284232,0,0.312642008,0,0.863819037,0.02100759
15-06-2001,40.64524013,17.8302269,22.16048451,4.959468444,0.261625687,0.634767354,5.524604266,21.65103865,0.224265958,11.30163914,0,0,0,1.300938538,0.014005059
16-06-2001,17.62646856,14.33803272,4.966550964,3.668513539,0.040874461,0.5323475,0.313462136,4.2222296,0,5.132442117,0,0,0,0.0526275,0
17-06-2001,10.86485001,1.453424096,2.168440238,3.467065632,0,0,0.048042819,2.64657855,0,1.723889023,0,0,0,0.317371811,0
18-06-2001,7.117277667,3.049163103,2.470870564,0.206249997,0,0.402895868,0.132852522,3.759911761,0.034034331,4.619197965,0,0,0,0.13808839,0
19-06-2001,3.652640546,0,0.42871454,0.3125,0,0,0,2.362185344,0,4.277035415,0,0,0,0,0
20-06-2001,0.898077786,1.097650886,0.909262781,0,0,0,0,1.774008092,0.082477741,2.395139754,0,1.708769679,0,0.144482681,0.028010118
21-06-2001,1.600145549,5.417665482,0.673662812,0.162499994,0,0,0.073236038,0.954972692,0.329348561,1.026488468,0,1.554968953,0,0.127144762,0
22-06-2001,0.938421786,0,0.781443536,0.0125,0,0,0,1.934434891,0.010191032,5.30352363,0,0,0,0,0.049017703
23-06-2001,1.158377074,0.529122055,0.507600129,0,0,0,0.136658827,3.98080349,0.086896353,8.725151837,0,0.088096097,0,0.269911053,0.028010118
24-06-2001,0.076489462,0,0.056497425,0,0,0,0,5.711605072,0,7.698663175,0,0,0,0.980581386,0.19607081
25-06-2001,0,0.38167581,0.091775616,0,0,0,0.708111033,1.32356751,0,1.197569877,0,0,0,0.060109339,0
26-06-2001,0.464352734,3.439832211,1.322978248,0.545411274,0,0.35812968,0.10543905,3.286566377,0.053285425,5.54295069,0,0,0,0.022610707,0
27-06-2001,0.103196029,0.62873894,0.317040483,0,0,0,0.02343859,4.454837829,0,0.546519604,0,0,8.563747065,0,0
28-06-2001,2.654521972,10.61295414,4.749781905,0.452160716,0,0.411849111,1.202295363,13.59914744,0.009821168,6.672174901,0,0,1.31964159,0.350618652,0.016904718
29-06-2001,2.573100403,2.877893209,1.087726305,0.807112828,0,0,0.271888177,6.522842169,0.46034146,3.797311783,0,0,0.051568868,0.180885656,0
30-06-2001,2.722929358,5.862697124,2.852366094,1.445860619,0.091967523,0.188018069,0.151161149,3.185465038,0.842296716,6.417939335,0,0.064603806,0.103137737,0.542725246,0.035012648
01-07-2001,0.742832478,1.786835432,1.957249463,0.172065545,0,0,0.042704731,1.442290306,0.781428939,0.044213295,0,1.595349789,0.239625732,0.029058405,0.016121017
02-07-2001,1.716779441,3.352111578,0.554108342,0.393750012,0,0,0.287123362,1.670068979,1.496478555,0.309493065,0,0.609713256,0,0,0
03-07-2001,2.059607416,8.508085251,5.658198826,1.825245363,1.465748469,0,0.713160574,7.688319832,1.055917793,0.76636374,0,0.657806516,0,0.780102985,0.088665595
04-07-2001,9.113331843,4.822340965,5.675082274,1.483711064,1.904191762,2.544740438,3.165145973,7.384669125,0.174944423,0.85479039,0,0,0.058812449,0,0.028211777
05-07-2001,9.659465719,2.806610346,3.552418788,0.675921616,0,0,0.349703565,9.073170565,0,0.869528174,0,0,0.401654919,0,0
06-07-2001,10.18492184,6.81397438,4.711937098,1.257385641,1.465748469,0,0.199347436,11.10236326,0,1.193758965,0,0,0,0.109218388,0.032242035
07-07-2001,8.213713855,13.49482536,8.597401485,1.777359493,0.108825147,0.413810462,1.419292149,20.30658364,0.283102785,2.078024864,0,0,0.014274867,0.023973742,0.056423555
08-07-2001,25.66581374,16.59204865,18.54982706,1.494873655,0.123022596,0.707306147,3.136409422,39.55708551,0.052815362,2.122237921,0,0,0,0.314539705,0.012090762
09-07-2001,19.3929863,19.64105988,13.49263817,2.774502639,1.899876753,1.600659251,2.58685793,29.94303221,0,2.638059855,0,0,0,0.017965181,0.30457289
10-07-2001,13.25999323,4.00255537,7.720268843,2.294336912,0,0.250690758,0.684855719,17.91362001,0.020886419,0.85479039,0,0,0,0.084912811,0.036272285
11-07-2001,10.3311841,9.661879539,5.815539285,1.19922812,0.082015062,0.268597275,1.05425485,16.06069335,0.111289974,0.692674935,0,20.57358742,0,0.256639266,0.06448407
12-07-2001,4.402064959,2.108386755,5.167131442,1.145817935,1.747623285,0.861310661,0.141415725,6.395222783,0.077555889,0.605017513,0,0,0,0,0.04030254
13-07-2001,1.911460608,8.99509716,2.286512965,0.917142309,0,0,0.095015605,3.40984273,0.20239887,0.191590935,0,5.044348717,0,0.062352287,0.012131827
14-07-2001,1.835701698,1.420678258,3.841814929,1.289354863,0.408898165,0.749333918,0.40152958,3.115362406,1.857777572,9.449999809,4.474368811,3.434923887,0.164899518,0.10327025,0.0181826
15-07-2001,1.451144677,2.018596888,1.026835001,0.343008752,0,0,0.096085638,0.097098455,1.507504841,0.292104576,2.552495241,0.837844163,0,0.280116694,0.245845497
16-07-2001,2.86973686,3.437093258,0.9601587,5.180649002,0.21073549,0,0.147506411,3.992990285,2.772639265,1.111200333,0,0,0.053344193,0.360945357,0
17-07-2001,3.354035392,5.358034611,2.529688067,5.362945179,1.755848149,0,0.216361096,4.332651172,4.984259796,0.277653525,2.127534151,17.19515705,0.81583096,0.765174934,0.10112158
18-07-2001,3.753992308,4.196162701,2.509619984,0.337500006,1.025660594,0.223831043,1.419011471,3.401846617,0.269952829,0.073688827,0,3.303236485,0,0.027788588,0.066196894
19-07-2001,0.889279803,2.311603308,0.878989017,0.115673617,1.327768803,0,0.297703569,1.192241013,0.118955395,0.162115425,0,0,0,0,0.088048398
20-07-2001,0.286173943,1.852697253,1.095384416,0.209369227,0,0,0,2.93190901,0.146596562,0.105820373,0,0,0,0.013173845,0.010747292
21-07-2001,2.047034025,1.869128823,0.620953083,0,0,0,0.193598708,0.694134358,0,0.044213295,0,0,0.029073966,0.149303573,0.507812023
22-07-2001,0.044819705,0,0.173475564,0,0,0,0,0.638565365,0.142094476,0,0,0,0,0,0
23-07-2001,1.443233566,0.41460675,0.168987677,0.209369227,0.218681385,0,0.239126603,0,0,0,0,0,0,0,0
24-07-2001,1.061348833,1.41990447,0.637586071,6.555431128,0.202970346,0,0.485541701,1.023519635,0.166448022,0.117902115,0,0.373245835,0.773069732,1.50390638,0
25-07-2001,0.471382424,1.067772031,0.718935236,0.90552783,0,0,0.700620244,1.715543095,0.271076854,0.029475529,0,4.635107517,0.132223482,0.53307598,1.223422434
26-07-2001,0.125980444,1.367009878,0.825235926,1.569170716,5.848107855,1.999505162,0.82414485,7.959868431,12.86546661,2.020707503,12.16875601,20.54527283,17.78897307,5.118566583,2.15507749
27-07-2001,2.129886031,0.275465608,3.459255615,4.805698576,34.60602442,28.42637825,16.26934369,7.553616643,18.81204815,10.55438803,7.206772327,27.33827972,15.40434585,6.4651491,4.019925267
28-07-2001,2.512928583,0.843206406,11.70704939,9.97772665,3.778533657,1.015192628,1.272048593,1.893845543,3.214981088,0.96342659,0,0,0.056294903,0,0.104203812
29-07-2001,1.015044972,1.417615175,2.460704208,0.170729751,1.706427425,0,1.174860974,3.345220283,4.887977845,4.415149227,13.84116435,0.136701569,0.269555076,0,0.557340093
30-07-2001,1.584178559,2.985165358,2.860862244,2.189142684,1.978544037,0,2.33845073,2.936858609,0.156601544,0.029475529,0,0,0,0,0
31-07-2001,9.439656198,1.078540921,6.419806294,3.215290699,24.8619533,2.443197489,4.680667917,1.411357641,3.49699311,0.366820099,0,0.422066718,0.015469,0.051950331,0
01-08-2001,7.396936178,1.469898343,6.460486459,18.83356201,3.525186042,5.033745289,1.966445257,0.130570516,12.30353963,3.906936675,9.478493214,9.654696941,14.78125509,1.926122326,1.339944134
02-08-2001,1.585278749,0.695357084,10.14720549,8.0831966,7.621741126,21.32331467,3.982283056,4.11781583,1.81716082,1.170559011,0,0.76360482,0.342111329,0.204732331,0.04030254
03-08-2001,8.560494423,8.423885345,9.698745155,9.240111341,0.626561324,6.075072765,0.986567885,13.89457998,2.063249982,0.843489908,0.638140835,6.222198009,0.53744258,1.133647129,0.02015127
04-08-2001,5.406976689,7.144073963,3.840271944,1.818620206,1.697607542,0.608820498,1.529843946,4.836918175,0.765938609,2.179790437,0.37699309,0,0,0,0.188580503
05-08-2001,4.043122295,5.866877556,6.995854556,2.092279668,2.103793604,3.08313036,4.095729391,18.12018895,1.49109706,0.692674935,0,4.213194847,0.178557143,0.087086797,0.04836305
06-08-2001,3.207842432,0.929864943,2.416119499,1.306182995,0.866826003,0,1.326638778,1.942979097,1.181900357,0.17685318,0,0,0,0,0
07-08-2001,2.93682754,2.260275841,2.202809986,2.591611816,0.692070882,0.169198766,2.049231688,7.721311629,0.499554701,0.731015384,0,0.422066718,0,0.041590929,0
08-08-2001,2.499294966,1.020631075,0.9773568,1.984392097,0,0,0,0.915689275,0.197090463,0.044213295,0,0,0,0.217899323,0
09-08-2001,0.943827748,0.371726841,0.249310777,2.216950109,1.465748469,0,0.33485196,2.703029394,1.047376887,0.10316436,0,2.207083762,0,0.122967333,0.115154323
10-08-2001,0.257603735,5.571200848,1.416053042,0.132528171,0,0.313363463,0.033862501,0.050908301,0.046380403,0.025,0,0,0.307917178,0.025825188,0
11-08-2001,3.183313936,1.878799438,0.88782212,3.199424845,0.144591083,0,0.110163768,0.834847808,0.637185878,0,0,0.37517041,0,0.068961965,0.040198267
12-08-2001,0.711901896,1.225099325,1.069419146,0.159396196,0,0.232784271,0.025155,0.149750426,1.536742308,0.452527225,8.896873474,0.205557585,0.263376653,0.597769669,1.208784302
13-08-2001,2.476536471,0.356504232,0.9172895,0.689579502,0,0,0,1.871454462,0.04440452,0,0,0.769947171,0,0,0
14-08-2001,3.081893623,2.09973526,3.978336464,1.058602146,0.156640331,2.114984751,1.103794098,6.215208113,1.417975816,0.315279741,0,12.76152802,0.059730038,0.358610596,0.088665595
15-08-2001,0.993633151,0.905780554,1.453878097,0,0,0,0,2.346154451,0.045190978,0.17685318,0,0,0,0,0
16-08-2001,2.322529331,0.833778024,2.222632385,0.655774601,0.367349466,0,0.490765055,5.089997109,0.132515808,0.029475529,0,1.777120471,0,0.071385654,0.076512262
17-08-2001,3.510375619,2.024003506,4.764777425,0.76219886,3.630719483,2.29898262,0.94871102,6.11191833,0.306428091,0.454295704,1.867410392,1.361618876,0.085965282,0.134338458,0
18-08-2001,8.05817222,5.561374187,2.24734277,1.025336957,1.546181838,0.304410249,0.683755512,1.9540115,0.056966599,0.250542015,0,0,0.105164945,0,0
19-08-2001,8.425198555,3.659759521,4.213038903,1.34374816,0.85660998,0,2.424247419,5.615514338,0.710586057,0.515821755,0,1.865721703,0,0.83065322,0.04030254
20-08-2001,3.089935474,4.793803215,6.804854587,3.892151709,2.970979055,4.377241135,1.04298533,6.060481831,0.203049015,0.840052605,0,0,0.158388128,0,0.1545813
21-08-2001,5.055752778,3.152206659,4.923131426,2.80343472,0.040506015,0.107438907,0.241020891,4.826424658,0.144870106,0.41265744,0,0,0,0,0.076574827
22-08-2001,3.419509172,3.28878355,3.115885231,1.320122535,1.339861612,0.797621608,1.719680538,8.042338565,0.974551404,0.273976684,0,0,0,0.096785154,0.016121017
23-08-2001,1.988525379,7.139530182,3.272221095,0.289472076,7.63849326,0.35812968,2.381647343,8.240335673,0.359685627,1.044827223,1.478122115,0,0,0.128922221,0.024181525
24-08-2001,2.246551208,7.071488857,3.197134926,0.864227914,2.724471509,0,1.349392523,5.174521193,0.301742364,0.26527974,0,0,0.360477433,0.345007249,0
25-08-2001,0.733074967,1.874859452,3.366164266,3.095877203,1.954073489,0.193037137,1.812353492,4.928803295,0.419283468,2.870241344,1.913805008,13.27331352,0.51249928,0.358582496,0.225694219
26-08-2001,1.432893038,0.227921382,4.784825326,2.546180606,23.02047809,11.63988781,3.977778931,1.824114621,2.728931814,0.385024339,0,0.139610037,1.931286812,0.137227553,0.231171735
27-08-2001,1.386364464,0,3.481988447,9.862077544,13.02522162,0,11.8588844,5.128621042,2.457720396,2.439263344,0,1.170202851,1.388860298,0.575309958,0.362722874
28-08-2001,8.727469422,2.865947008,4.595033033,4.643784648,0.590267857,4.697488308,2.041410605,1.5045439,0.665493472,0,0.354538918,6.321249008,0.045962443,0.179840237,0
29-08-2001,0.465484038,4.967101574,1.837505545,0.786506812,1.747623285,0.820539832,1.228035549,1.960774768,0.116515728,0,0,0,0,0.870836462,0.671837727
30-08-2001,4.781658793,4.704446793,1.804119229,0.5117025,0.197395874,2.725999594,1.09659566,6.958454967,0.351058582,0.728439875,0.927352786,0,0.091895372,0.126605069,0
31-08-2001,1.568193525,2.144048929,2.077461536,0.297167897,0.629208008,5.075962543,1.58855242,11.84410715,0.050173871,0.450413406,0,0,0.022740662,0.388506217,0.420085166
01-09-2001,0.991636097,0.60609889,0.068604052,0,0,0,0.064057097,0.5,0.053285425,0,0,0,0,0.10353096,0
02-09-2001,0,0.601360023,0.126874649,0,0,0,0.337709506,0.916407555,0.080509996,0,0,0,1.508817403,0.122388235,0.024972061
03-09-2001,0.07888677,0,0,0.070860714,0,0,0,0,0,0,0,0,0.107989013,0,0
04-09-2001,0,0,0,0.200000003,0,0,0,0,0.091536914,0,0,0,0,0,0
05-09-2001,0,0,0,0,0,0,0,0,0,0.639550745,0,0,0,0,0.016121017
06-09-2001,0,0,0.204705089,0,0,0,0,0,0,0,0,0,0,0,0
07-09-2001,0,0,5.131509781,0,0,0,0,0,0.053285425,0,0,0,0,0,0.290734649
08-09-2001,0.056527618,0,0.957881927,1.325744264,1.346881151,0,0.061081464,0,1.505648931,0,0,0.123185337,0,1.224157925,0.054633092
09-09-2001,0.119292192,0,0.413993175,3.246968389,5.747856448,7.79480648,1.099442899,0,3.920993004,0.449858874,4.947645426,0.602678105,0,0.218781744,1.364218989
10-09-2001,0.108703412,0,0.148386061,8.807979365,1.577605089,0,0.21558253,0,3.388846652,0,0,2.662010431,0.580207427,1.267725571,0.054593217
11-09-2001,0,0,1.079165945,0.660155566,0.456260761,0,0.478855491,0,20.42520092,11.16897754,10.587286,25.54615688,4.746025582,3.490442259,1.029811054
12-09-2001,0,0,1.108834469,11.64045141,1.942205966,0.253798157,0.764517582,0,11.03355934,2.836587846,29.61007023,17.12264591,2.851030412,2.313310144,0.514880218
13-09-2001,0,0,0,0.318965703,0,0,0,0,5.151887164,0,0,8.878108025,1.280997117,0.658313371,0.920082471
14-09-2001,1.934489697,4.572462082,8.075796326,14.253144,4.9944603,1.694357276,7.235038211,3.569041371,11.42665008,2.752076291,1.57762754,0.38570489,5.253765464,1.413882297,1.675685244
15-09-2001,47.94146156,24.43935204,32.52776448,30.56539198,10.3122104,0.808715522,10.2347245,6.977635384,9.357199803,1.834669873,2.792772591,2.668077111,1.039508566,5.153594958,8.354463664
16-09-2001,0,1.79052639,1.19199641,1.31681859,1.429814219,0.338458717,1.505102654,1.337122917,9.2964788,8.984033942,2.246912315,6.594747782,2.204532643,2.664361183,6.206527495
17-09-2001,14.9345082,1.532408714,18.36822526,12.19074273,3.167518854,0.143251866,4.397887568,15.03464031,5.049797841,2.239309743,0,0.771960318,0.025508163,0.317585739,5.647541791
18-09-2001,18.31290346,2.705960274,21.47714503,26.38093291,29.46690432,13.25861931,18.05609918,0.205183446,21.6081576,0.453265414,0,6.29495573,0.053994507,1.977600934,0.919553761
19-09-2001,3.068756819,4.674335003,4.267674396,4.71788161,13.74809631,3.40644598,2.753264974,1.3339113,4.368307581,0,0,3.820712805,6.945615091,4.39292203,3.296154131
20-09-2001,25.57766272,0.69044739,8.922400455,7.509000259,6.201960807,6.450184345,16.7190307,18.8198576,5.727460363,6.008535206,0.215496987,2.338052273,0.093989196,0.886826257,1.506887196
21-09-2001,7.799704302,6.578266144,9.915629922,11.05049562,6.947299759,0.645915151,6.216832618,2.382748321,4.970164949,0,0,0,1.836026193,1.998858158,0.181815455
22-09-2001,7.406140327,7.537240505,6.934608087,27.81475306,34.16395664,5.978386402,10.42056187,6.254222155,12.30551499,3.16052866,7.246161461,14.62599468,4.261446536,1.101553929,0.361077188
23-09-2001,16.26334089,7.525631905,7.145865832,17.19378459,0.955345392,0,6.345112324,9.138581514,8.74355118,2.589844648,4.114418656,0.240910143,2.597264891,0.245185524,0.346283564
24-09-2001,7.728715394,6.559151173,7.182703304,12.35437753,7.402751327,2.623073578,0,4.013857871,7.521671959,1.851830781,1.534224868,1.310714833,3.952429925,1.202355729,6.470931762
